DEPTH	BHC	GR	LLD	LLM	MLL	NPHI	PEF	RHOB	SP
1031.4	131.305	82.478	0.75	0.749	0.931	-999.25	-999.25	-999.25	93.053
1031.5	131.321	82.842	0.752	0.751	0.932	-999.25	-999.25	-999.25	93.147
1031.6	131.571	83.944	0.754	0.754	0.935	-999.25	-999.25	-999.25	93.161
1031.7	131.937	85.24	0.757	0.756	0.938	-999.25	-999.25	-999.25	93.145
1031.8	132.445	86.449	0.759	0.759	0.944	-999.25	-999.25	-999.25	93.115
1031.9	133.16	87.096	0.761	0.762	0.948	-999.25	-999.25	-999.25	93.107
1032	133.795	87.415	0.763	0.764	0.951	-999.25	-999.25	-999.25	93.116
1032.1	133.771	87.29	0.765	0.765	0.95	-999.25	-999.25	-999.25	93.158
1032.2	133.156	87.418	0.766	0.766	0.947	-999.25	-999.25	-999.25	93.22
1032.3	132.363	87.673	0.768	0.767	0.942	-999.25	-999.25	-999.25	93.294
1032.4	132.199	87.956	0.769	0.767	0.939	-999.25	-999.25	-999.25	93.372
1032.5	131.933	87.981	0.77	0.767	0.938	-999.25	-999.25	-999.25	93.455
1032.6	131.746	87.807	0.771	0.767	0.939	-999.25	-999.25	-999.25	93.544
1032.7	132.828	87.232	0.77	0.766	0.941	-999.25	-999.25	-999.25	93.662
1032.8	133.245	86.299	0.77	0.766	0.943	-999.25	-999.25	-999.25	93.783
1032.9	133.169	85.122	0.768	0.766	0.943	-999.25	-999.25	-999.25	93.903
1033	133.054	84.284	0.766	0.767	0.94	-999.25	-999.25	-999.25	93.985
1033.1	133.295	83.923	0.765	0.768	0.935	-999.25	-999.25	-999.25	94.033
1033.2	133.849	83.991	0.763	0.769	0.93	-999.25	-999.25	-999.25	94.051
1033.3	133.471	84.611	0.763	0.769	0.926	-999.25	-999.25	-999.25	94.037
1033.4	133.452	85.224	0.766	0.77	0.923	-999.25	-999.25	-999.25	94.025
1033.5	133.821	85.827	0.769	0.77	0.92	-999.25	-999.25	-999.25	94.015
1033.6	133.524	86.007	0.777	0.772	0.918	-999.25	-999.25	-999.25	93.964
1033.7	132.834	86.084	0.786	0.776	0.921	-999.25	-999.25	-999.25	93.876
1033.8	131.67	86.052	0.797	0.782	0.932	-999.25	-999.25	-999.25	93.741
1033.9	129.589	85.983	0.81	0.793	0.966	-999.25	-999.25	-999.25	93.508
1034	127.793	85.722	0.824	0.807	1.013	-999.25	-999.25	-999.25	93.257
1034.1	126.604	85.158	0.838	0.824	1.08	-999.25	-999.25	-999.25	92.992
1034.2	126.381	83.787	0.852	0.844	1.15	-999.25	-999.25	-999.25	92.851
1034.3	126.194	82.235	0.866	0.864	1.206	-999.25	-999.25	-999.25	92.788
1034.4	125.768	80.586	0.881	0.885	1.233	-999.25	-999.25	-999.25	92.84
1034.5	126.047	79.627	0.896	0.903	1.221	-999.25	-999.25	-999.25	92.963
1034.6	125.923	79.073	0.91	0.92	1.199	-999.25	-999.25	-999.25	93.095
1034.7	124.398	79.121	0.923	0.935	1.178	-999.25	-999.25	-999.25	93.213
1034.8	121.544	79.339	0.934	0.943	1.177	-999.25	-999.25	-999.25	93.247
1034.9	118.805	79.528	0.942	0.948	1.184	-999.25	-999.25	-999.25	93.214
1035	117.73	79.457	0.945	0.947	1.199	-999.25	-999.25	-999.25	93.05
1035.1	118.459	79.364	0.944	0.941	1.195	-999.25	-999.25	-999.25	92.82
1035.2	120.285	79.31	0.94	0.932	1.177	-999.25	-999.25	-999.25	92.576
1035.3	123.721	79.452	0.931	0.923	1.126	-999.25	-999.25	-999.25	92.39
1035.4	127.607	79.681	0.922	0.915	1.067	-999.25	-999.25	-999.25	92.303
1035.5	131.466	79.96	0.911	0.908	1.008	-999.25	-999.25	-999.25	92.281
1035.6	133.837	80.282	0.9	0.903	0.961	-999.25	-999.25	-999.25	92.359
1035.7	134.133	80.689	0.891	0.899	0.93	-999.25	-999.25	-999.25	92.416
1035.8	133.115	81.165	0.884	0.894	0.91	-999.25	-999.25	-999.25	92.448
1035.9	131.713	81.822	0.879	0.889	0.91	-999.25	-999.25	-999.25	92.364
1036	130.4	82.388	0.877	0.884	0.92	-999.25	-999.25	-999.25	92.227
1036.1	129.139	82.851	0.877	0.881	0.938	-999.25	-999.25	-999.25	92.047
1036.2	127.614	82.619	0.882	0.882	0.967	-999.25	-999.25	-999.25	91.841
1036.3	126.518	81.979	0.887	0.886	1.001	-999.25	-999.25	-999.25	91.639
1036.4	125.813	80.969	0.894	0.892	1.039	-999.25	-999.25	-999.25	91.441
1036.5	124.664	79.731	0.901	0.902	1.083	-999.25	-999.25	-999.25	91.294
1036.6	123.961	78.606	0.908	0.911	1.125	-999.25	-999.25	-999.25	91.189
1036.7	123.748	77.605	0.914	0.921	1.165	-999.25	-999.25	-999.25	91.13
1036.8	123.667	77.657	0.92	0.929	1.19	-999.25	-999.25	-999.25	91.142
1036.9	124.236	78.245	0.926	0.935	1.204	-999.25	-999.25	-999.25	91.18
1037	125.663	79.478	0.932	0.939	1.203	-999.25	-999.25	-999.25	91.247
1037.1	125.807	80.639	0.936	0.94	1.181	-999.25	-999.25	-999.25	91.349
1037.2	125.735	81.652	0.94	0.939	1.152	-999.25	-999.25	-999.25	91.451
1037.3	125.53	82.434	0.942	0.937	1.117	-999.25	-999.25	-999.25	91.548
1037.4	126.265	82.918	0.941	0.934	1.086	-999.25	-999.25	-999.25	91.566
1037.5	126.451	83.095	0.939	0.93	1.06	-999.25	-999.25	-999.25	91.543
1037.6	125.213	82.757	0.935	0.927	1.045	-999.25	-999.25	-999.25	91.467
1037.7	125.446	82.023	0.929	0.926	1.044	-999.25	-999.25	-999.25	91.419
1037.8	125.914	81.272	0.922	0.925	1.05	-999.25	-999.25	-999.25	91.407
1037.9	126.094	80.716	0.916	0.925	1.063	-999.25	-999.25	-999.25	91.469
1038	125.016	80.573	0.912	0.924	1.074	-999.25	-999.25	-999.25	91.553
1038.1	123.905	80.661	0.909	0.923	1.082	-999.25	-999.25	-999.25	91.605
1038.2	123.979	81.072	0.908	0.921	1.084	-999.25	-999.25	-999.25	91.528
1038.3	124.566	81.212	0.908	0.92	1.082	-999.25	-999.25	-999.25	91.29
1038.4	125.376	81.041	0.909	0.918	1.08	-999.25	-999.25	-999.25	90.985
1038.5	126.245	80.001	0.91	0.917	1.079	-999.25	-999.25	-999.25	90.665
1038.6	127.284	79.192	0.911	0.917	1.082	-999.25	-999.25	-999.25	90.487
1038.7	128.266	78.75	0.912	0.917	1.087	-999.25	-999.25	-999.25	90.416
1038.8	128.381	79.847	0.911	0.917	1.094	-999.25	-999.25	-999.25	90.553
1038.9	127.975	81.356	0.91	0.916	1.099	-999.25	-999.25	-999.25	90.734
1039	127.308	83.02	0.907	0.913	1.102	-999.25	-999.25	-999.25	90.933
1039.1	127.259	83.673	0.904	0.907	1.097	-999.25	-999.25	-999.25	91.016
1039.2	127.475	83.644	0.9	0.9	1.086	-999.25	-999.25	-999.25	91.011
1039.3	127.917	83.086	0.895	0.892	1.072	-999.25	-999.25	-999.25	90.937
1039.4	128.877	82.333	0.891	0.886	1.054	-999.25	-999.25	-999.25	90.853
1039.5	129.5	82.027	0.886	0.881	1.039	-999.25	-999.25	-999.25	90.819
1039.6	129.811	82.134	0.881	0.876	1.027	-999.25	-999.25	-999.25	90.829
1039.7	130.474	82.896	0.876	0.873	1.023	-999.25	-999.25	-999.25	90.9
1039.8	130.585	83.625	0.871	0.87	1.022	-999.25	-999.25	-999.25	90.966
1039.9	130.076	84.316	0.864	0.866	1.025	-999.25	-999.25	-999.25	91.027
1040	129.607	85.344	0.857	0.863	1.027	-999.25	-999.25	-999.25	91.054
1040.1	129.247	86.622	0.85	0.859	1.027	-999.25	-999.25	-999.25	91.074
1040.2	129.034	88.216	0.843	0.855	1.025	-999.25	-999.25	-999.25	91.085
1040.3	127.787	89.394	0.838	0.851	1.018	-999.25	-999.25	-999.25	91.12
1040.4	126.956	90.027	0.835	0.846	1.009	-999.25	-999.25	-999.25	91.173
1040.5	127.005	89.831	0.834	0.842	0.995	-999.25	-999.25	-999.25	91.252
1040.6	127.369	89.089	0.836	0.838	0.976	-999.25	-999.25	-999.25	91.348
1040.7	128.212	88.329	0.84	0.835	0.958	-999.25	-999.25	-999.25	91.431
1040.8	129.926	87.727	0.844	0.835	0.946	-999.25	-999.25	-999.25	91.484
1040.9	131.337	87.473	0.848	0.839	0.954	-999.25	-999.25	-999.25	91.379
1041	131.446	87.311	0.853	0.845	0.97	-999.25	-999.25	-999.25	91.15
1041.1	128.395	87.165	0.858	0.854	0.995	-999.25	-999.25	-999.25	90.701
1041.2	127.21	86.575	0.869	0.864	1.002	-999.25	-999.25	-999.25	90.13
1041.3	126.789	85.807	0.883	0.875	0.996	-999.25	-999.25	-999.25	89.556
1041.4	126.904	84.926	0.906	0.886	0.965	-999.25	-999.25	-999.25	89.102
1041.5	127.57	83.909	0.935	0.901	0.945	-999.25	-999.25	-999.25	88.771
1041.6	128.846	82.732	0.968	0.921	0.94	-999.25	-999.25	-999.25	88.459
1041.7	131.815	81.099	1.007	0.953	0.986	-999.25	-999.25	-999.25	88.004
1041.8	130.752	78.894	1.044	0.998	1.092	-999.25	-999.25	-999.25	87.234
1041.9	127.285	76.228	1.081	1.052	1.241	-999.25	-999.25	-999.25	86.246
1042	121.749	72.509	1.114	1.12	1.463	-999.25	-999.25	-999.25	84.895
1042.1	116.573	68.294	1.147	1.187	1.671	-999.25	-999.25	-999.25	83.499
1042.2	111.884	63.763	1.182	1.253	1.859	-999.25	-999.25	-999.25	82.093
1042.3	109.858	59.206	1.223	1.308	1.928	-999.25	-999.25	-999.25	80.888
1042.4	109.345	55.25	1.27	1.355	1.952	-999.25	-999.25	-999.25	79.861
1042.5	110.017	51.839	1.321	1.397	1.941	-999.25	-999.25	-999.25	78.987
1042.6	111.075	50.372	1.374	1.434	1.92	-999.25	-999.25	-999.25	78.446
1042.7	111.841	50.188	1.42	1.468	1.904	-999.25	-999.25	-999.25	78.103
1042.8	112.334	51.207	1.462	1.5	1.891	-999.25	-999.25	-999.25	77.947
1042.9	111.565	53.445	1.482	1.523	1.879	-999.25	-999.25	-999.25	78.052
1043	111.392	55.393	1.494	1.54	1.868	-999.25	-999.25	-999.25	78.193
1043.1	111.909	56.998	1.496	1.552	1.857	-999.25	-999.25	-999.25	78.372
1043.2	111.914	57.611	1.491	1.557	1.852	-999.25	-999.25	-999.25	78.532
1043.3	111.652	58.024	1.485	1.562	1.851	-999.25	-999.25	-999.25	78.666
1043.4	111.061	58.239	1.481	1.566	1.855	-999.25	-999.25	-999.25	78.764
1043.5	111.5	58.767	1.479	1.571	1.863	-999.25	-999.25	-999.25	78.859
1043.6	111.194	59.443	1.478	1.577	1.868	-999.25	-999.25	-999.25	79.001
1043.7	109.431	60.309	1.479	1.582	1.869	-999.25	-999.25	-999.25	79.219
1043.8	111.249	61.067	1.481	1.584	1.859	-999.25	-999.25	-999.25	79.565
1043.9	112.503	61.778	1.483	1.584	1.845	-999.25	-999.25	-999.25	79.934
1044	111.24	62.431	1.485	1.581	1.828	-999.25	-999.25	-999.25	80.304
1044.1	110.469	63.331	1.49	1.578	1.81	-999.25	-999.25	-999.25	80.554
1044.2	110.312	64.261	1.497	1.575	1.791	-999.25	-999.25	-999.25	80.744
1044.3	111.444	65.113	1.507	1.576	1.773	-999.25	-999.25	-999.25	80.85
1044.4	109.418	65.747	1.524	1.582	1.763	-999.25	-999.25	-999.25	80.999
1044.5	107.274	66.258	1.545	1.594	1.767	-999.25	-999.25	-999.25	81.2
1044.6	108.259	66.602	1.574	1.614	1.804	-999.25	-999.25	-999.25	81.53
1044.7	109.399	66.775	1.606	1.64	1.895	-999.25	-999.25	-999.25	81.94
1044.8	109.364	66.793	1.639	1.668	2.019	-999.25	-999.25	-999.25	82.386
1044.9	103.681	66.435	1.667	1.692	2.192	-999.25	-999.25	-999.25	82.85
1045	99.788	65.716	1.679	1.705	2.33	-999.25	-999.25	-999.25	83.283
1045.1	97.092	64.788	1.677	1.708	2.427	-999.25	-999.25	-999.25	83.67
1045.2	96.083	63.732	1.64	1.691	2.384	-999.25	-999.25	-999.25	83.863
1045.3	94.635	62.967	1.58	1.657	2.272	-999.25	-999.25	-999.25	83.839
1045.4	93.554	62.48	1.503	1.608	2.112	-999.25	-999.25	-999.25	83.662
1045.5	99.558	62.98	1.413	1.525	1.907	-999.25	-999.25	-999.25	83.35
1045.6	104.248	63.944	1.328	1.428	1.676	-999.25	-999.25	-999.25	83.264
1045.7	108.005	65.315	1.248	1.32	1.424	-999.25	-999.25	-999.25	83.382
1045.8	114.403	67.799	1.19	1.22	1.197	-999.25	-999.25	-999.25	84.2
1045.9	121.17	70.794	1.144	1.137	1.015	-999.25	-999.25	-999.25	85.233
1046	128.29	74.276	1.11	1.072	0.875	-999.25	-999.25	-999.25	86.471
1046.1	135.044	77.194	1.094	1.05	0.828	-999.25	-999.25	-999.25	87.436
1046.2	139.576	79.135	1.083	1.045	0.825	-999.25	-999.25	-999.25	88.047
1046.3	141.544	79.953	1.079	1.061	0.87	-999.25	-999.25	-999.25	88.251
1046.4	137.654	78.095	1.083	1.099	1.01	-999.25	-999.25	-999.25	87.799
1046.5	132.583	75.143	1.094	1.143	1.198	-999.25	-999.25	-999.25	87.184
1046.6	126.382	70.898	1.112	1.191	1.445	-999.25	-999.25	-999.25	86.396
1046.7	120.255	66.386	1.148	1.241	1.7	-999.25	-999.25	-999.25	85.733
1046.8	115.473	62.298	1.195	1.291	1.906	-999.25	-999.25	-999.25	85.203
1046.9	112.988	58.993	1.257	1.342	2.026	-999.25	-999.25	-999.25	84.877
1047	111.112	56.722	1.336	1.395	2.054	-999.25	-999.25	-999.25	84.785
1047.1	109.553	55.067	1.421	1.448	2.056	-999.25	-999.25	-999.25	84.766
1047.2	108.429	54.317	1.51	1.5	2.037	-999.25	-999.25	-999.25	84.808
1047.3	107.462	54.611	1.585	1.546	2.015	-999.25	-999.25	-999.25	84.77
1047.4	106.877	55.324	1.646	1.586	1.991	-999.25	-999.25	-999.25	84.674
1047.5	107.205	56.443	1.68	1.616	1.963	-999.25	-999.25	-999.25	84.479
1047.6	108.435	57.261	1.682	1.631	1.938	-999.25	-999.25	-999.25	84.277
1047.7	109.855	57.763	1.666	1.639	1.917	-999.25	-999.25	-999.25	84.093
1047.8	110.88	57.527	1.627	1.633	1.909	-999.25	-999.25	-999.25	83.981
1047.9	111.067	57.013	1.579	1.618	1.91	-999.25	-999.25	-999.25	83.869
1048	110.954	56.539	1.527	1.596	1.911	-999.25	-999.25	-999.25	83.766
1048.1	111.118	56.815	1.477	1.564	1.896	-999.25	-999.25	-999.25	83.707
1048.2	110.988	57.857	1.433	1.525	1.837	-999.25	-999.25	-999.25	83.836
1048.3	110.885	59.313	1.393	1.481	1.748	-999.25	-999.25	-999.25	84.115
1048.4	112.033	60.807	1.362	1.434	1.613	-999.25	-999.25	-999.25	84.727
1048.5	113.904	62.154	1.333	1.392	1.492	-999.25	-999.25	-999.25	85.427
1048.6	116.121	63.421	1.307	1.354	1.385	-999.25	-999.25	-999.25	86.17
1048.7	116.851	64.873	1.281	1.329	1.337	-999.25	-999.25	-999.25	86.749
1048.8	117.435	66.571	1.254	1.309	1.324	-999.25	-999.25	-999.25	87.182
1048.9	117.85	68.455	1.226	1.293	1.338	-999.25	-999.25	-999.25	87.494
1049	116.677	70.045	1.2	1.28	1.38	-999.25	-999.25	-999.25	87.683
1049.1	115.992	71.143	1.178	1.265	1.412	-999.25	-999.25	-999.25	87.859
1049.2	115.778	71.764	1.16	1.249	1.435	-999.25	-999.25	-999.25	88.025
1049.3	115.444	71.798	1.153	1.234	1.425	-999.25	-999.25	-999.25	88.09
1049.4	115.361	71.818	1.15	1.22	1.412	-999.25	-999.25	-999.25	88.11
1049.5	115.574	71.831	1.152	1.209	1.396	-999.25	-999.25	-999.25	88.08
1049.6	117.023	72.156	1.158	1.202	1.392	-999.25	-999.25	-999.25	88.128
1049.7	117.682	72.426	1.162	1.195	1.392	-999.25	-999.25	-999.25	88.261
1049.8	117.091	72.59	1.164	1.188	1.396	-999.25	-999.25	-999.25	88.51
1049.9	117.36	72.594	1.156	1.178	1.397	-999.25	-999.25	-999.25	88.861
1050	117.797	72.676	1.143	1.167	1.398	-999.25	-999.25	-999.25	89.201
1050.1	118.338	72.931	1.121	1.151	1.397	-999.25	-999.25	-999.25	89.496
1050.2	117.653	73.586	1.092	1.127	1.386	-999.25	-999.25	-999.25	89.666
1050.3	115.903	74.345	1.06	1.097	1.36	-999.25	-999.25	-999.25	89.792
1050.4	112.352	75.162	1.026	1.059	1.306	-999.25	-999.25	-999.25	89.875
1050.5	114.302	75.725	0.994	1.018	1.219	-999.25	-999.25	-999.25	89.992
1050.6	117.728	76.281	0.964	0.978	1.124	-999.25	-999.25	-999.25	90.132
1050.7	121.239	77.001	0.936	0.941	1.029	-999.25	-999.25	-999.25	90.31
1050.8	124.737	78.057	0.911	0.912	0.959	-999.25	-999.25	-999.25	90.487
1050.9	128.745	79.307	0.887	0.886	0.906	-999.25	-999.25	-999.25	90.65
1051	134.577	80.836	0.866	0.867	0.884	-999.25	-999.25	-999.25	90.771
1051.1	135.534	82.116	0.846	0.85	0.881	-999.25	-999.25	-999.25	90.85
1051.2	134.35	83.1	0.829	0.836	0.887	-999.25	-999.25	-999.25	90.909
1051.3	133.111	83.179	0.815	0.825	0.901	-999.25	-999.25	-999.25	90.965
1051.4	131.729	82.749	0.805	0.816	0.915	-999.25	-999.25	-999.25	91.035
1051.5	130.398	82.039	0.798	0.809	0.928	-999.25	-999.25	-999.25	91.105
1051.6	129.98	81.313	0.797	0.805	0.939	-999.25	-999.25	-999.25	91.133
1051.7	129.714	80.88	0.799	0.803	0.951	-999.25	-999.25	-999.25	91.122
1051.8	129.432	80.679	0.803	0.803	0.962	-999.25	-999.25	-999.25	91.086
1051.9	127.718	80.947	0.81	0.805	0.973	-999.25	-999.25	-999.25	91.031
1052	127.081	81.318	0.817	0.808	0.982	-999.25	-999.25	-999.25	91.006
1052.1	127.308	81.777	0.824	0.812	0.991	-999.25	-999.25	-999.25	91.007
1052.2	127.161	82.381	0.828	0.816	0.995	-999.25	-999.25	-999.25	91.108
1052.3	127.29	83.097	0.829	0.82	0.996	-999.25	-999.25	-999.25	91.223
1052.4	127.692	83.923	0.829	0.823	0.993	-999.25	-999.25	-999.25	91.351
1052.5	128.986	84.573	0.827	0.824	0.984	-999.25	-999.25	-999.25	91.387
1052.6	129.539	84.933	0.826	0.825	0.973	-999.25	-999.25	-999.25	91.367
1052.7	129.187	84.95	0.827	0.825	0.959	-999.25	-999.25	-999.25	91.284
1052.8	129.667	84.445	0.832	0.827	0.942	-999.25	-999.25	-999.25	91.244
1052.9	129.921	83.979	0.84	0.831	0.927	-999.25	-999.25	-999.25	91.283
1053	129.757	83.624	0.852	0.839	0.917	-999.25	-999.25	-999.25	91.433
1053.1	129.426	83.757	0.871	0.853	0.926	-999.25	-999.25	-999.25	91.632
1053.2	129.262	83.885	0.893	0.871	0.953	-999.25	-999.25	-999.25	91.759
1053.3	129.434	83.889	0.918	0.896	1.005	-999.25	-999.25	-999.25	91.748
1053.4	127.666	82.563	0.946	0.93	1.096	-999.25	-999.25	-999.25	91.467
1053.5	125.054	80.565	0.976	0.967	1.2	-999.25	-999.25	-999.25	91.106
1053.6	121.421	77.662	1.006	1.009	1.318	-999.25	-999.25	-999.25	90.682
1053.7	118.97	75.451	1.037	1.05	1.406	-999.25	-999.25	-999.25	90.377
1053.8	116.755	73.976	1.069	1.089	1.467	-999.25	-999.25	-999.25	90.147
1053.9	114.311	74.032	1.1	1.121	1.478	-999.25	-999.25	-999.25	90.033
1054	113.135	75.175	1.13	1.146	1.462	-999.25	-999.25	-999.25	89.981
1054.1	112.906	76.649	1.158	1.166	1.437	-999.25	-999.25	-999.25	89.965
1054.2	114.497	77.94	1.181	1.179	1.411	-999.25	-999.25	-999.25	89.994
1054.3	114.959	78.476	1.194	1.186	1.387	-999.25	-999.25	-999.25	90.117
1054.4	115.059	78.621	1.202	1.189	1.363	-999.25	-999.25	-999.25	90.292
1054.5	115.854	78.5	1.199	1.186	1.339	-999.25	-999.25	-999.25	90.518
1054.6	116.544	78.391	1.191	1.181	1.316	-999.25	-999.25	-999.25	90.67
1054.7	117.115	78.238	1.179	1.174	1.295	-999.25	-999.25	-999.25	90.766
1054.8	117.238	77.713	1.166	1.166	1.28	-999.25	-999.25	-999.25	90.748
1054.9	117.493	77.003	1.154	1.159	1.27	-999.25	-999.25	-999.25	90.738
1055	117.764	76.224	1.142	1.151	1.263	-999.25	-999.25	-999.25	90.739
1055.1	117.083	76.186	1.132	1.141	1.258	-999.25	-999.25	-999.25	90.823
1055.2	116.505	76.903	1.123	1.131	1.251	-999.25	-999.25	-999.25	90.883
1055.3	116.024	78.251	1.115	1.121	1.244	-999.25	-999.25	-999.25	90.92
1055.4	115.975	79.99	1.109	1.111	1.235	-999.25	-999.25	-999.25	90.824
1055.5	116.512	81.112	1.104	1.103	1.227	-999.25	-999.25	-999.25	90.682
1055.6	117.636	81.617	1.1	1.098	1.219	-999.25	-999.25	-999.25	90.495
1055.7	119.063	80.561	1.098	1.095	1.215	-999.25	-999.25	-999.25	90.369
1055.8	120.084	79.445	1.097	1.093	1.211	-999.25	-999.25	-999.25	90.332
1055.9	120.6	78.302	1.097	1.092	1.208	-999.25	-999.25	-999.25	90.402
1056	121.079	78.249	1.096	1.091	1.204	-999.25	-999.25	-999.25	90.595
1056.1	120.73	78.751	1.095	1.089	1.201	-999.25	-999.25	-999.25	90.783
1056.2	119.163	79.948	1.093	1.088	1.199	-999.25	-999.25	-999.25	90.948
1056.3	118.578	81.204	1.091	1.087	1.199	-999.25	-999.25	-999.25	90.993
1056.4	118.504	82.257	1.089	1.087	1.201	-999.25	-999.25	-999.25	90.984
1056.5	119.111	82.931	1.087	1.089	1.205	-999.25	-999.25	-999.25	90.909
1056.6	119.308	83.306	1.088	1.093	1.211	-999.25	-999.25	-999.25	90.807
1056.7	119.504	83.529	1.091	1.099	1.217	-999.25	-999.25	-999.25	90.709
1056.8	119.881	83.544	1.097	1.105	1.224	-999.25	-999.25	-999.25	90.633
1056.9	119.249	83.211	1.108	1.113	1.232	-999.25	-999.25	-999.25	90.606
1057	118.326	82.631	1.122	1.122	1.239	-999.25	-999.25	-999.25	90.592
1057.1	117.366	81.629	1.141	1.133	1.248	-999.25	-999.25	-999.25	90.575
1057.2	116.829	80.486	1.164	1.148	1.261	-999.25	-999.25	-999.25	90.502
1057.3	116.515	79.321	1.188	1.166	1.281	-999.25	-999.25	-999.25	90.401
1057.4	116.465	78.257	1.212	1.191	1.317	-999.25	-999.25	-999.25	90.274
1057.5	116.529	77.387	1.231	1.217	1.375	-999.25	-999.25	-999.25	90.167
1057.6	116.478	76.6	1.245	1.244	1.445	-999.25	-999.25	-999.25	90.078
1057.7	115.584	75.791	1.25	1.263	1.533	-999.25	-999.25	-999.25	90.029
1057.8	112.942	75.073	1.249	1.271	1.596	-999.25	-999.25	-999.25	89.959
1057.9	109.591	74.48	1.244	1.271	1.632	-999.25	-999.25	-999.25	89.869
1058	108.328	74.449	1.233	1.255	1.58	-999.25	-999.25	-999.25	89.72
1058.1	108.754	74.911	1.221	1.233	1.492	-999.25	-999.25	-999.25	89.61
1058.2	110.375	75.764	1.208	1.209	1.38	-999.25	-999.25	-999.25	89.54
1058.3	112.392	77.324	1.191	1.184	1.284	-999.25	-999.25	-999.25	89.639
1058.4	115.927	78.853	1.172	1.16	1.211	-999.25	-999.25	-999.25	89.791
1058.5	120.69	80.347	1.151	1.138	1.157	-999.25	-999.25	-999.25	89.986
1058.6	123.315	81.344	1.127	1.117	1.138	-999.25	-999.25	-999.25	90.107
1058.7	124.735	82.099	1.103	1.099	1.126	-999.25	-999.25	-999.25	90.186
1058.8	124.932	82.609	1.08	1.082	1.124	-999.25	-999.25	-999.25	90.223
1058.9	125.535	82.95	1.062	1.07	1.128	-999.25	-999.25	-999.25	90.277
1059	125.831	83.27	1.048	1.062	1.135	-999.25	-999.25	-999.25	90.356
1059.1	125.733	83.571	1.039	1.058	1.147	-999.25	-999.25	-999.25	90.467
1059.2	125.354	83.987	1.037	1.06	1.165	-999.25	-999.25	-999.25	90.578
1059.3	124.775	84.196	1.037	1.063	1.184	-999.25	-999.25	-999.25	90.675
1059.4	123.93	84.082	1.042	1.067	1.204	-999.25	-999.25	-999.25	90.752
1059.5	122.323	83.156	1.053	1.073	1.22	-999.25	-999.25	-999.25	90.813
1059.6	120.702	82.183	1.066	1.079	1.235	-999.25	-999.25	-999.25	90.84
1059.7	119.25	81.333	1.083	1.086	1.246	-999.25	-999.25	-999.25	90.809
1059.8	119.082	81.235	1.103	1.096	1.256	-999.25	-999.25	-999.25	90.691
1059.9	119.028	81.465	1.124	1.106	1.267	-999.25	-999.25	-999.25	90.561
1060	118.626	82.09	1.144	1.119	1.279	-999.25	-999.25	-999.25	90.447
1060.1	118.883	82.003	1.159	1.134	1.302	-999.25	-999.25	-999.25	90.392
1060.2	119.422	81.285	1.168	1.149	1.333	-999.25	-999.25	-999.25	90.356
1060.3	120.243	79.318	1.167	1.161	1.379	-999.25	-999.25	-999.25	90.329
1060.4	118.589	76.611	1.156	1.163	1.427	-999.25	-999.25	-999.25	90.275
1060.5	116.203	73.778	1.14	1.157	1.463	-999.25	-999.25	-999.25	90.211
1060.6	114.472	71.497	1.117	1.137	1.454	-999.25	-999.25	-999.25	90.147
1060.7	114.133	70.796	1.091	1.108	1.392	-999.25	-999.25	-999.25	90.128
1060.8	114.47	71.17	1.065	1.075	1.303	-999.25	-999.25	-999.25	90.147
1060.9	114.987	73.348	1.039	1.042	1.198	-999.25	-999.25	-999.25	90.251
1061	117.606	75.936	1.013	1.011	1.112	-999.25	-999.25	-999.25	90.363
1061.1	121.31	78.651	0.987	0.982	1.041	-999.25	-999.25	-999.25	90.476
1061.2	124.074	80.514	0.963	0.958	1.002	-999.25	-999.25	-999.25	90.555
1061.3	125.241	81.595	0.94	0.937	0.978	-999.25	-999.25	-999.25	90.636
1061.4	125.361	82.133	0.919	0.917	0.964	-999.25	-999.25	-999.25	90.718
1061.5	126.509	82.741	0.9	0.902	0.963	-999.25	-999.25	-999.25	90.799
1061.6	126.745	83.903	0.884	0.889	0.967	-999.25	-999.25	-999.25	90.865
1061.7	126.206	85.533	0.87	0.879	0.976	-999.25	-999.25	-999.25	90.917
1061.8	125.829	86.891	0.861	0.873	0.994	-999.25	-999.25	-999.25	90.941
1061.9	126.239	87.423	0.853	0.869	1.011	-999.25	-999.25	-999.25	90.945
1062	127.461	87.102	0.848	0.865	1.029	-999.25	-999.25	-999.25	90.928
1062.1	126.317	85.75	0.847	0.862	1.037	-999.25	-999.25	-999.25	90.926
1062.2	125.15	84.635	0.848	0.859	1.04	-999.25	-999.25	-999.25	90.974
1062.3	124.051	83.858	0.849	0.856	1.035	-999.25	-999.25	-999.25	91.083
1062.4	124.498	83.891	0.852	0.852	1.023	-999.25	-999.25	-999.25	91.233
1062.5	124.74	84.053	0.853	0.849	1.01	-999.25	-999.25	-999.25	91.36
1062.6	124.461	84.305	0.854	0.847	0.997	-999.25	-999.25	-999.25	91.446
1062.7	124.625	84.367	0.852	0.846	0.992	-999.25	-999.25	-999.25	91.456
1062.8	124.881	84.431	0.849	0.845	0.993	-999.25	-999.25	-999.25	91.44
1062.9	125.184	84.551	0.844	0.845	1	-999.25	-999.25	-999.25	91.396
1063	124.947	84.847	0.839	0.844	1.011	-999.25	-999.25	-999.25	91.358
1063.1	124.735	85.025	0.835	0.842	1.02	-999.25	-999.25	-999.25	91.328
