DEPTH	GR	LLD	LLS	MLL	NPHI	PEF	RHOB
1513.2	74.0201	0.6998	0.7599	0.9103	0.345459	3.7128	2.4112
1513.3	75.1111	0.6871	0.7456	0.8889	0.346943	3.764	2.4033
1513.4	76.3396	0.6775	0.7292	0.8665	0.347015	3.8027	2.3945
1513.5	77.7829	0.6721	0.7115	0.839	0.346323	3.8261	2.3851
1513.6	79.2946	0.6714	0.6943	0.8036	0.34498	3.8216	2.3754
1513.7	80.7105	0.6758	0.6803	0.7625	0.343156	3.7889	2.3667
1513.8	81.8392	0.685	0.6727	0.7251	0.340821	3.7472	2.361
1513.9	82.4758	0.699	0.6744	0.704	0.337286	3.7329	2.3606
1514	82.4105	0.7175	0.6874	0.7111	0.331507	3.7776	2.3668
1514.1	81.348	0.7403	0.7127	0.758	0.322846	3.8927	2.3793
1514.2	79.0745	0.7675	0.7494	0.8585	0.311889	4.0638	2.3962
1514.3	75.586	0.7993	0.7951	1.0278	0.300244	4.2551	2.4143
1514.4	71.0375	0.8357	0.846	1.2724	0.289367	4.4183	2.4303
1514.5	65.9387	0.8765	0.8983	1.5596	0.279965	4.5139	2.4422
1514.6	61.0922	0.9202	0.9495	1.793	0.272143	4.54	2.4491
1514.7	57.2256	0.9642	0.9983	1.8793	0.266208	4.5207	2.4515
1514.8	54.7449	1.0044	1.0439	1.8313	0.262632	4.4627	2.4506
1514.9	53.6871	1.0351	1.0847	1.7247	0.26114	4.3551	2.4472
1515	53.7745	1.0512	1.1174	1.6134	0.260572	4.2005	2.4427
1515.1	54.616	1.0494	1.1387	1.517	0.259629	4.022	2.4385
1515.2	55.8482	1.03	1.1459	1.4393	0.257641	3.8611	2.436
1515.3	57.0619	0.9967	1.1379	1.3805	0.254755	3.7503	2.4354
1515.4	57.7854	0.9552	1.1147	1.3383	0.251846	3.6934	2.4354
1515.5	57.9258	0.9109	1.0766	1.3049	0.250111	3.6728	2.4339
1515.6	57.8386	0.868	1.0258	1.2642	0.250891	3.6519	2.4286
1515.7	58.1077	0.8289	0.967	1.1954	0.255253	3.5919	2.4189
1515.8	59.1814	0.7945	0.9067	1.0908	0.263233	3.4831	2.4058
1515.9	61.0747	0.7648	0.8513	0.9683	0.273662	3.358	2.3917
1516	63.3836	0.7392	0.8047	0.8563	0.284637	3.2601	2.3791
1516.1	65.5938	0.7169	0.768	0.773	0.294681	3.2211	2.3696
1516.2	67.187	0.697	0.7402	0.7231	0.303327	3.2547	2.364
1516.3	67.8488	0.6787	0.719	0.7025	0.310773	3.3528	2.3621
1516.4	67.6137	0.6615	0.7024	0.7036	0.316857	3.4845	2.3633
1516.5	66.8117	0.6451	0.6888	0.7172	0.320831	3.6068	2.367
1516.6	65.7591	0.6297	0.6776	0.7354	0.32204	3.6807	2.3721
1516.7	64.5397	0.6156	0.6683	0.7538	0.320326	3.6953	2.3776
1516.8	63.1228	0.6034	0.6596	0.773	0.316251	3.6707	2.3823
1516.9	61.6654	0.5934	0.65	0.7934	0.31101	3.6368	2.3852
1517	60.5626	0.5862	0.6381	0.8086	0.305958	3.6118	2.386
1517.1	60.1587	0.5818	0.6237	0.806	0.30196	3.6051	2.3855
1517.2	60.6749	0.5803	0.6082	0.7778	0.299294	3.6145	2.3847
1517.3	62.3779	0.5816	0.594	0.7292	0.297725	3.6254	2.3845
1517.4	65.3768	0.5853	0.5837	0.6766	0.296985	3.6186	2.3852
1517.5	69.2424	0.5912	0.5794	0.6371	0.297121	3.5937	2.3866
1517.6	73.199	0.599	0.5818	0.6211	0.298728	3.5655	2.3883
1517.7	76.4091	0.6087	0.5908	0.634	0.302724	3.5583	2.3897
1517.8	78.2395	0.6206	0.6056	0.6775	0.309575	3.5923	2.3909
1517.9	78.5677	0.6348	0.6246	0.7493	0.318645	3.6792	2.392
1518	77.6447	0.6516	0.646	0.8383	0.328453	3.8135	2.3934
1518.1	76.0403	0.6706	0.6685	0.9231	0.337566	3.9693	2.3952
1518.2	74.5365	0.691	0.6909	0.9796	0.345281	4.1016	2.3973
1518.3	73.7555	0.7108	0.7127	0.9987	0.351609	4.1689	2.3989
1518.4	73.8487	0.7275	0.7336	0.9928	0.356759	4.1594	2.3995
1518.5	74.6179	0.7384	0.7529	0.9816	0.36073	4.0988	2.3986
1518.6	75.7591	0.7416	0.769	0.9758	0.363413	4.0224	2.3964
1518.7	76.8813	0.7364	0.78	0.9755	0.364655	3.9613	2.3933
1518.8	77.5056	0.7245	0.7841	0.9767	0.364184	3.9316	2.3904
1518.9	77.4156	0.7084	0.78	0.9745	0.361681	3.9227	2.3881
1519	76.6223	0.6913	0.7678	0.9644	0.3571	3.9112	2.3858
1519.1	75.3282	0.6759	0.7485	0.9407	0.351091	3.8728	2.3823
1519.2	73.8767	0.6639	0.7245	0.8979	0.345046	3.7861	2.3768
1519.3	72.6503	0.6564	0.6995	0.8373	0.340464	3.6512	2.3697
1519.4	72.1305	0.6533	0.6773	0.7705	0.338073	3.5042	2.3631
1519.5	72.6131	0.6544	0.6616	0.7135	0.337229	3.3976	2.3598
1519.6	74.0128	0.659	0.6546	0.6784	0.336324	3.3657	2.3619
1519.7	75.6647	0.6666	0.6573	0.6728	0.334065	3.4117	2.3698
1519.8	76.5711	0.6768	0.6692	0.7009	0.330053	3.5084	2.382
1519.9	75.9311	0.6897	0.6887	0.7657	0.3245	3.6106	2.3959
1520	73.569	0.7058	0.7135	0.8672	0.317811	3.6728	2.4087
1520.1	70.0511	0.7256	0.7413	0.9974	0.310522	3.6882	2.4189
1520.2	66.4088	0.7497	0.7705	1.1346	0.303466	3.6923	2.4264
1520.3	63.7078	0.7778	0.7997	1.247	0.297966	3.739	2.4315
1520.4	62.5694	0.8091	0.8281	1.3089	0.295267	3.8595	2.4346
1520.5	62.8802	0.8416	0.8554	1.3159	0.295449	4.0392	2.4359
1520.6	64.1004	0.8725	0.8819	1.286	0.297423	4.2195	2.4361
1520.7	65.5178	0.8988	0.9082	1.2474	0.299584	4.3424	2.4362
1520.8	66.483	0.9176	0.9347	1.2236	0.300722	4.3954	2.4373
1520.9	66.5983	0.9275	0.96	1.2287	0.300527	4.4046	2.4397
1521	65.7848	0.9287	0.981	1.2651	0.299535	4.4041	2.4425
1521.1	64.3162	0.9229	0.9938	1.3214	0.29852	4.4237	2.4442
1521.2	62.7271	0.9124	0.996	1.3698	0.298401	4.4557	2.4432
1521.3	61.6796	0.8996	0.9875	1.3756	0.300546	4.4581	2.4387
1521.4	61.6761	0.8859	0.9714	1.3243	0.306028	4.4085	2.4307
1521.5	62.8628	0.8725	0.9512	1.2348	0.314684	4.3169	2.4203
1521.6	64.9731	0.8596	0.9302	1.14	0.324769	4.206	2.4099
1521.7	67.3431	0.8472	0.9102	1.0621	0.333897	4.0975	2.4018
1521.8	69.3667	0.835	0.892	1.0084	0.340369	4.0117	2.3974
1521.9	70.7362	0.8231	0.8758	0.9769	0.343538	3.9544	2.3969
1522	71.3872	0.8117	0.8617	0.9628	0.343564	3.9234	2.4003
1522.1	71.3494	0.8011	0.85	0.9619	0.341053	3.9289	2.4067
1522.2	70.8146	0.7918	0.8406	0.9715	0.336785	3.987	2.4146
1522.3	70.08	0.7842	0.8331	0.9898	0.331584	4.101	2.4217
1522.4	69.3181	0.7784	0.8269	1.0131	0.326285	4.2596	2.4257
1522.5	68.6516	0.7745	0.8215	1.0349	0.321881	4.4303	2.4255
1522.6	68.2955	0.772	0.8164	1.0471	0.319665	4.5648	2.4215
1522.7	68.392	0.7706	0.8115	1.0447	0.320349	4.6297	2.4159
1522.8	68.9684	0.7697	0.8069	1.0288	0.323104	4.6183	2.4109
1522.9	69.7926	0.7686	0.8029	1.0058	0.325747	4.5458	2.4081
1523	70.5876	0.7671	0.7996	0.9833	0.326644	4.4356	2.4075
1523.1	71.1795	0.7649	0.7969	0.967	0.325691	4.3318	2.408
1523.2	71.5176	0.7618	0.7945	0.9593	0.323528	4.2759	2.4089
1523.3	71.5975	0.7581	0.7922	0.9598	0.3206	4.2829	2.4098
1523.4	71.4762	0.7543	0.7899	0.9664	0.316772	4.3379	2.4108
1523.5	71.2569	0.7509	0.7874	0.976	0.31224	4.4085	2.4121
1523.6	71.0175	0.7485	0.7846	0.9851	0.307654	4.4498	2.4134
1523.7	70.673	0.7477	0.7813	0.99	0.303843	4.4362	2.4137
1523.8	70.2453	0.7488	0.7778	0.9881	0.301544	4.3757	2.4122
1523.9	69.8412	0.7517	0.7746	0.9788	0.301159	4.3009	2.4088
1524	69.5944	0.756	0.7728	0.9645	0.302564	4.2494	2.4047
1524.1	69.5893	0.7612	0.7736	0.9504	0.30466	4.2526	2.4021
1524.2	69.8604	0.7665	0.7778	0.9425	0.306119	4.3125	2.4025
1524.3	70.33	0.7712	0.7858	0.9468	0.306067	4.3977	2.4068
1524.4	70.7039	0.7747	0.797	0.9672	0.304026	4.4698	2.4144
1524.5	70.505	0.7768	0.8096	1.005	0.300055	4.5014	2.4233
1524.6	69.4243	0.7775	0.8209	1.0564	0.295025	4.4779	2.4314
1524.7	67.5235	0.7772	0.8282	1.1095	0.290603	4.4028	2.4368
1524.8	65.2646	0.776	0.8297	1.1454	0.288315	4.2984	2.4387
1524.9	63.2721	0.774	0.8257	1.1466	0.289072	4.1967	2.437
1525	62.0875	0.7711	0.8177	1.1105	0.292802	4.1234	2.4326
1525.1	61.931	0.7671	0.808	1.0516	0.298629	4.0907	2.4264
1525.2	62.7001	0.7616	0.7981	0.9899	0.305592	4.0893	2.4199
1525.3	64.1448	0.7546	0.7888	0.9396	0.312605	4.0946	2.414
1525.4	65.9742	0.7463	0.7801	0.9063	0.318881	4.0856	2.4098
1525.5	67.8579	0.7371	0.7715	0.8891	0.324104	4.0507	2.4074
1525.6	69.5482	0.7277	0.7628	0.8835	0.328128	3.9959	2.4062
1525.7	70.8416	0.7192	0.7541	0.8839	0.330929	3.9442	2.4052
1525.8	71.6723	0.7121	0.7459	0.8857	0.332655	3.9184	2.4035
1525.9	72.1364	0.7072	0.739	0.8865	0.333791	3.9309	2.4006
1526	72.4258	0.7047	0.7338	0.8865	0.334901	3.9769	2.3962
1526.1	72.6612	0.7044	0.7304	0.8873	0.336284	4.0492	2.3903
1526.2	72.7652	0.7061	0.729	0.8904	0.337947	4.1389	2.3836
1526.3	72.6057	0.7093	0.7294	0.8965	0.339803	4.2348	2.3772
1526.4	72.1526	0.7133	0.7316	0.9052	0.341781	4.3347	2.3727
1526.5	71.7708	0.7177	0.7355	0.9155	0.343685	4.4367	2.3714
1526.6	72.1071	0.722	0.7406	0.9268	0.344762	4.5331	2.3738
1526.7	73.5836	0.7258	0.7466	0.9388	0.343853	4.6045	2.3794
1526.8	76.0718	0.7288	0.7526	0.9512	0.340302	4.6217	2.3867
1526.9	78.7887	0.7303	0.7577	0.9626	0.334587	4.5626	2.3941
1527	80.5829	0.7301	0.7611	0.9704	0.327848	4.4301	2.4001
1527.1	80.5097	0.7276	0.7621	0.9711	0.321122	4.2591	2.4037
1527.2	78.2625	0.7228	0.7603	0.9632	0.315136	4.0865	2.4045
1527.3	74.3213	0.7155	0.7557	0.9476	0.310203	3.9463	2.4028
1527.4	69.7018	0.7063	0.7484	0.9276	0.306546	3.8667	2.3991
1527.5	65.4924	0.6959	0.7385	0.9065	0.304027	3.8527	2.3944
1527.6	62.3775	0.6853	0.7264	0.886	0.302148	3.8809	2.3893
1527.7	60.6246	0.6757	0.7124	0.8648	0.300374	3.9037	2.384
1527.8	60.1936	0.6683	0.6974	0.8408	0.298463	3.8707	2.3786
1527.9	60.733	0.664	0.6827	0.8131	0.296664	3.7657	2.3731
1528	61.7166	0.6637	0.6699	0.7834	0.295366	3.6247	2.3677
1528.1	62.6838	0.6679	0.6612	0.7559	0.29479	3.5086	2.3637
1528.2	63.3908	0.6771	0.6584	0.7364	0.294727	3.464	2.3628
1528.3	63.8394	0.6914	0.6634	0.7308	0.294637	3.5001	2.3666
1528.4	64.2465	0.7109	0.6774	0.7445	0.293727	3.5915	2.3757
1528.5	64.8764	0.7356	0.7014	0.7833	0.29137	3.6848	2.3892
1528.6	65.8327	0.7655	0.7351	0.8541	0.287339	3.7262	2.4052
1528.7	66.9375	0.8008	0.778	0.9654	0.281555	3.7005	2.4213
1528.8	67.7502	0.8417	0.8282	1.1253	0.274014	3.6422	2.4353
1528.9	67.825	0.8881	0.8833	1.3337	0.265095	3.6008	2.4462
1529	67.0965	0.94	0.9406	1.5663	0.256022	3.5993	2.4535
1529.1	65.8711	0.9963	0.9975	1.7635	0.248543	3.6235	2.4578
1529.2	64.6829	1.055	1.0524	1.8597	0.243965	3.6454	2.4598
1529.3	63.9089	1.1131	1.105	1.8429	0.24222	3.6464	2.4608
1529.4	63.6321	1.1665	1.1555	1.7646	0.241973	3.6199	2.4624
1529.5	63.6067	1.2111	1.2046	1.6878	0.241477	3.5782	2.4664
1529.6	63.4819	1.2436	1.2522	1.6499	0.239067	3.5332	2.4737
1529.7	63.0369	1.2626	1.2971	1.6646	0.234007	3.4912	2.4837
1529.8	62.2956	1.269	1.3364	1.7308	0.226704	3.4532	2.4942
1529.9	61.4481	1.2655	1.3658	1.8348	0.218567	3.4243	2.5022
1530	60.7252	1.2554	1.3818	1.9451	0.211469	3.4134	2.5045
1530.1	60.3339	1.2418	1.3829	2.0113	0.207459	3.4369	2.4993
1530.2	60.5414	1.2263	1.3708	1.9892	0.207938	3.5044	2.4864
1530.3	61.5439	1.2094	1.3491	1.8789	0.213207	3.615	2.4684
1530.4	63.3446	1.1907	1.3221	1.7249	0.222283	3.7536	2.4498
1530.5	65.7853	1.1697	1.2926	1.5782	0.233528	3.8979	2.4353
1530.6	68.4495	1.1462	1.2614	1.4658	0.244647	4.0076	2.4279
1530.7	70.8113	1.1206	1.2281	1.3908	0.253766	4.0397	2.4279
1530.8	72.4846	1.0942	1.1921	1.3423	0.260269	3.9806	2.4333
1530.9	73.5314	1.0682	1.1543	1.304	0.264866	3.8492	2.4406
1531	74.4495	1.044	1.1174	1.2625	0.268848	3.6806	2.4465
1531.1	75.717	1.0225	1.0841	1.2146	0.273358	3.5284	2.4492
1531.2	77.2942	1.004	1.0565	1.1677	0.278477	3.4494	2.4488
1531.3	78.6768	0.9886	1.0354	1.1327	0.283549	3.4662	2.4462
1531.4	79.3605	0.9762	1.0199	1.1169	0.288165	3.5566	2.4423
1531.5	79.2012	0.9663	1.0085	1.1216	0.292078	3.6738	2.4374
1531.6	78.431	0.9584	0.9999	1.142	0.295125	3.7744	2.4321
1531.7	77.4977	0.9521	0.9931	1.169	0.297168	3.8371	2.4269
1531.8	76.7295	0.947	0.9875	1.1932	0.298739	3.8671	2.4229
1531.9	76.2224	0.943	0.983	1.2083	0.300344	3.8815	2.4209
1532	75.8107	0.9398	0.9794	1.2135	0.30182	3.904	2.4208
1532.1	75.2505	0.9374	0.9762	1.2123	0.302255	3.9525	2.4219
1532.2	74.5035	0.9356	0.9733	1.2084	0.301055	4.0227	2.4233
1532.3	73.8164	0.9342	0.9706	1.204	0.298507	4.088	2.4245
1532.4	73.4923	0.9332	0.968	1.1989	0.295828	4.138	2.4257
1532.5	73.6676	0.9327	0.9657	1.192	0.294314	4.1749	2.4269
1532.6	74.2674	0.9329	0.9636	1.1832	0.294755	4.1895	2.4281
1532.7	75.0954	0.9338	0.9621	1.1737	0.296994	4.1607	2.4288
1532.8	75.9449	0.9355	0.9619	1.1656	0.300192	4.0802	2.4286
1532.9	76.7624	0.938	0.9636	1.162	0.303278	3.9654	2.4275
1533	77.4872	0.9411	0.9678	1.1653	0.305441	3.8575	2.4261
1533.1	77.9786	0.9446	0.9745	1.1774	0.305918	3.793	2.4252
1533.2	78.06	0.9483	0.9833	1.1982	0.304666	3.7891	2.4251
1533.3	77.614	0.9517	0.993	1.2257	0.301968	3.8516	2.4254
1533.4	76.5912	0.9545	1.0021	1.2547	0.298318	3.9672	2.4251
1533.5	75.1414	0.9562	1.0093	1.2785	0.294174	4.1047	2.4236
1533.6	73.5685	0.9566	1.0137	1.291	0.289846	4.2388	2.4215
1533.7	72.3858	0.9556	1.0145	1.2896	0.285788	4.3554	2.4198
1533.8	71.9705	0.9531	1.012	1.2762	0.282775	4.4407	2.4194
1533.9	72.3968	0.9491	1.0064	1.2544	0.281499	4.481	2.4202
1534	73.33	0.9436	0.9982	1.2272	0.282223	4.4618	2.4209
1534.1	74.3647	0.9369	0.9879	1.196	0.284853	4.3812	2.4194
1534.2	75.3073	0.9292	0.9762	1.1616	0.289273	4.2652	2.414
1534.3	76.114	0.9209	0.9637	1.1265	0.295217	4.1576	2.404
1534.4	76.7087	0.9123	0.9512	1.0942	0.302184	4.0908	2.3902
1534.5	77.1597	0.9038	0.9393	1.0685	0.309558	4.085	2.3741
1534.6	77.5342	0.8959	0.9287	1.0521	0.31678	4.1483	2.3575
1534.7	77.7874	0.8887	0.9198	1.0453	0.323382	4.2696	2.3418
1534.8	77.803	0.8825	0.9129	1.0464	0.329119	4.4275	2.3281
1534.9	77.4005	0.8773	0.9079	1.0531	0.334108	4.6019	2.317
1535	76.5463	0.8732	0.9047	1.0632	0.338665	4.7812	2.3089
1535.1	75.4904	0.8701	0.9031	1.0755	0.342874	4.9609	2.3041
1535.2	74.6947	0.8678	0.9025	1.0886	0.346298	5.1358	2.3025
1535.3	74.4745	0.8662	0.9023	1.1006	0.348265	5.2892	2.3041
1535.4	74.8789	0.8652	0.9021	1.1092	0.348467	5.3948	2.3083
1535.5	75.6611	0.8648	0.9015	1.1118	0.347278	5.4329	2.3145
1535.6	76.2717	0.8653	0.9003	1.1078	0.345431	5.3955	2.3216
1535.7	76.2426	0.8667	0.8988	1.0985	0.343576	5.2858	2.3287
1535.8	75.478	0.8693	0.8976	1.0868	0.342135	5.1357	2.3348
1535.9	74.3152	0.8734	0.8972	1.076	0.341166	4.994	2.3393
1536	73.4165	0.8792	0.8986	1.0694	0.340291	4.8994	2.342
1536.1	73.3783	0.8869	0.9026	1.0697	0.338678	4.8687	2.3439
1536.2	74.3907	0.8969	0.9097	1.0789	0.335632	4.9079	2.3465
1536.3	76.4233	0.9092	0.9203	1.0988	0.33102	5.0161	2.3515
1536.4	79.3525	0.9242	0.9344	1.1307	0.325316	5.1776	2.3599
1536.5	82.952	0.9419	0.9517	1.1739	0.319259	5.3502	2.3714
1536.6	86.7588	0.9623	0.9716	1.226	0.313504	5.4775	2.3847
1536.7	90.0427	0.985	0.994	1.2827	0.308618	5.5154	2.3977
1536.8	92.0391	1.0097	1.0185	1.3392	0.305059	5.4661	2.4082
1536.9	92.302	1.0352	1.0451	1.3921	0.302831	5.3679	2.4149
1537	90.8715	1.0603	1.0734	1.4401	0.301203	5.2641	2.4181
1537.1	88.1777	1.0833	1.1027	1.4835	0.299278	5.1754	2.4189
1537.2	84.866	1.1027	1.1314	1.5224	0.296688	5.1033	2.4192
1537.3	81.5541	1.1172	1.1578	1.556	0.293878	5.0371	2.42
1537.4	78.5565	1.1262	1.1798	1.5821	0.291934	4.9764	2.4217
1537.5	75.8061	1.1299	1.1956	1.596	0.291844	4.9376	2.4238
1537.6	73.2246	1.1289	1.2035	1.5919	0.293926	4.944	2.425
1537.7	71.0354	1.1241	1.2029	1.5656	0.298004	5.0034	2.4235
1537.8	69.695	1.1164	1.1942	1.5167	0.303554	5.0938	2.418
1537.9	69.4109	1.1064	1.1795	1.4509	0.309644	5.164	2.4083
1538	70.0212	1.0947	1.1619	1.3797	0.315068	5.1704	2.3961
1538.1	71.1626	1.0818	1.1444	1.3154	0.319351	5.1041	2.384
1538.2	72.3923	1.068	1.1289	1.2671	0.322791	4.999	2.3748
1538.3	73.4122	1.0539	1.116	1.2386	0.325492	4.9029	2.3703
1538.4	74.1441	1.0398	1.105	1.2292	0.327045	4.8542	2.371
1538.5	74.5518	1.0263	1.0946	1.234	0.327092	4.8693	2.376
1538.6	74.6801	1.0137	1.084	1.2457	0.326368	4.9435	2.3838
1538.7	74.6119	1.0024	1.0726	1.2561	0.326137	5.0538	2.3927
1538.8	74.3511	0.9925	1.0608	1.2586	0.327019	5.1575	2.401
1538.9	74.0176	0.9841	1.0491	1.2503	0.328457	5.1972	2.4075
1539	73.9353	0.9768	1.0379	1.2334	0.329718	5.1463	2.4118
1539.1	74.3591	0.9704	1.0278	1.2125	0.330741	5.0265	2.4141
1539.2	75.2277	0.9646	1.0187	1.1925	0.33205	4.892	2.415
1539.3	76.1628	0.959	1.0105	1.1767	0.334316	4.7951	2.4153
1539.4	76.7338	0.9537	1.0028	1.1664	0.337003	4.7621	2.4157
1539.5	76.6646	0.9485	0.9953	1.1611	0.338595	4.7753	2.4165
1539.6	76.0438	0.9435	0.9881	1.1593	0.338147	4.7894	2.4174
1539.7	75.1971	0.939	0.9812	1.1593	0.336471	4.758	2.4179
1539.8	74.4381	0.9352	0.9752	1.1596	0.335246	4.6691	2.4174
1539.9	73.9566	0.9321	0.9702	1.1594	0.335503	4.5561	2.4155
1540	73.7439	0.93	0.9663	1.1588	0.336897	4.4646	2.4123
1540.1	73.6891	0.9291	0.9637	1.1588	0.338591	4.4183	2.4078
1540.2	73.773	0.9294	0.9621	1.1603	0.340477	4.4143	2.402
1540.3	74.0024	0.9308	0.9613	1.1639	0.342629	4.4415	2.3942
1540.4	74.3702	0.933	0.9612	1.1685	0.344797	4.5004	2.3842
1540.5	74.7531	0.9358	0.962	1.1719	0.346553	4.5954	2.3729
1540.6	75.0061	0.9386	0.9638	1.1729	0.347426	4.7275	2.3627
1540.7	75.0594	0.941	0.967	1.1727	0.347108	4.8815	2.3569
1540.8	74.8855	0.9428	0.9715	1.1748	0.34559	5.0263	2.3578
1540.9	74.4916	0.9437	0.9767	1.1825	0.343208	5.1216	2.366
1541	73.9747	0.9436	0.9818	1.1968	0.340542	5.1332	2.3792
1541.1	73.4334	0.9426	0.9854	1.214	0.338429	5.0685	2.3934
1541.2	72.9289	0.9408	0.9867	1.2273	0.337531	4.9742	2.4042
1541.3	72.5317	0.9384	0.9854	1.2295	0.338	4.898	2.4086
1541.4	72.3334	0.9356	0.9818	1.2175	0.339746	4.8621	2.4057
1541.5	72.5672	0.9325	0.9766	1.1941	0.342424	4.8597	2.3961
1541.6	73.3877	0.9292	0.9706	1.166	0.345365	4.8739	2.3812
1541.7	74.5246	0.9261	0.9644	1.14	0.347734	4.8903	2.3618
1541.8	75.4815	0.9232	0.9586	1.1201	0.348984	4.9041	2.3387
1541.9	75.9089	0.921	0.9536	1.1077	0.349024	4.9227	2.3133
1542	75.6483	0.9197	0.95	1.1026	0.348307	4.9698	2.2881
1542.1	74.745	0.9196	0.9481	1.1038	0.34748	5.0742	2.2668
1542.2	73.5497	0.9206	0.948	1.1104	0.346876	5.247	2.2533
1542.3	72.5046	0.923	0.9495	1.1212	0.346383	5.4699	2.2504
1542.4	71.8276	0.9264	0.9525	1.1352	0.345663	5.6994	2.2584
1542.5	71.5148	0.9306	0.957	1.1511	0.34446	5.8859	2.2752
1542.6	71.3259	0.9352	0.9629	1.1679	0.342485	5.9885	2.2968
1542.7	71.0401	0.9399	0.97	1.1848	0.339556	5.9866	2.3184
1542.8	70.6858	0.9444	0.9777	1.201	0.335727	5.8962	2.3364
1542.9	70.4459	0.9485	0.9848	1.2151	0.33145	5.7559	2.349
1543	70.4853	0.9522	0.9903	1.2252	0.327338	5.6113	2.3565
1543.1	70.9134	0.9556	0.9935	1.2289	0.323962	5.4916	2.3605
1543.2	71.6643	0.9586	0.9944	1.2248	0.321676	5.4011	2.3627
1543.3	72.5188	0.9615	0.9939	1.2134	0.320576	5.3334	2.3647
1543.4	73.1711	0.9646	0.9931	1.1976	0.3205	5.2731	2.3668
1543.5	73.356	0.9678	0.9931	1.1815	0.321128	5.1979	2.3689
1543.6	72.991	0.9714	0.9947	1.1691	0.322106	5.0948	2.3706
1543.7	72.2889	0.9755	0.9981	1.1634	0.322981	4.9595	2.372
1543.8	71.5873	0.9801	1.0034	1.1667	0.323098	4.8077	2.3737
1543.9	71.1518	0.9853	1.0104	1.1803	0.322044	4.6742	2.3765
1544	70.9291	0.9911	1.0188	1.2039	0.319844	4.5984	2.381
1544.1	70.6849	0.9978	1.0281	1.2355	0.316997	4.5955	2.3879
1544.2	70.2914	1.0051	1.0374	1.2702	0.314269	4.6459	2.3972
1544.3	69.91	1.013	1.0461	1.3012	0.312476	4.7141	2.4084
1544.4	69.7152	1.0213	1.0538	1.3219	0.312439	4.752	2.42
1544.5	69.7797	1.0295	1.0606	1.3299	0.314885	4.7155	2.4299
1544.6	70.1145	1.0371	1.0667	1.3281	0.320069	4.6023	2.4353
1544.7	70.5635	1.0439	1.0723	1.3228	0.32743	4.4405	2.4337
1544.8	70.8433	1.0494	1.0774	1.3199	0.335742	4.2821	2.4236
1544.9	70.8146	1.0534	1.0819	1.322	0.34343	4.1733	2.4063
1545	70.5771	1.0562	1.0855	1.3277	0.349145	4.1337	2.3849
1545.1	70.4238	1.058	1.0884	1.3338	0.352737	4.1584	2.3645
1545.2	70.4455	1.0592	1.0907	1.3373	0.354279	4.2264	2.35
1545.3	70.4888	1.0607	1.0926	1.338	0.353243	4.3103	2.345
1545.4	70.4277	1.0629	1.0945	1.3375	0.349492	4.3782	2.3502
1545.5	70.3878	1.0664	1.0965	1.3379	0.344582	4.4107	2.3641
1545.6	70.6328	1.0717	1.099	1.3395	0.340523	4.4195	2.3829
1545.7	71.2821	1.0793	1.1026	1.3414	0.338039	4.4298	2.4026
1545.8	72.2308	1.0895	1.1084	1.3436	0.336311	4.4586	2.4202
1545.9	73.2788	1.1028	1.1177	1.3489	0.333586	4.5048	2.4343
1546	74.0141	1.1196	1.1312	1.3627	0.328527	4.554	2.4453
1546.1	73.9215	1.1398	1.1492	1.3912	0.321055	4.593	2.4541
1546.2	72.7301	1.163	1.1708	1.4376	0.31256	4.6092	2.462
1546.3	70.7557	1.1883	1.1953	1.4987	0.305041	4.5906	2.4702
1546.4	68.6532	1.2143	1.2224	1.566	0.299713	4.527	2.4793
1546.5	66.8158	1.2392	1.2528	1.6311	0.296145	4.4305	2.4898
1546.6	65.106	1.2613	1.2872	1.6926	0.292575	4.3435	2.5016
1546.7	63.1147	1.2794	1.3245	1.7586	0.287235	4.3093	2.513
1546.8	60.5475	1.2929	1.3612	1.8382	0.279686	4.3489	2.5211
1546.9	57.6135	1.3018	1.3911	1.9282	0.271561	4.456	2.5219
1547	55.0253	1.3066	1.4078	2.0039	0.265833	4.5931	2.5124
1547.1	53.7279	1.3077	1.4081	2.0227	0.265032	4.7029	2.4925
1547.2	54.3904	1.3051	1.3941	1.9538	0.269834	4.7464	2.4656
1547.3	56.8969	1.2988	1.3721	1.815	0.279119	4.7342	2.4383
1547.4	60.397	1.2883	1.3493	1.6579	0.290135	4.7185	2.4175
1547.5	63.7545	1.2733	1.3307	1.5273	0.29946	4.748	2.4076
1547.6	66.1365	1.2541	1.3175	1.4453	0.304689	4.8302	2.4088
1547.7	67.3176	1.2319	1.3076	1.4147	0.305307	4.9262	2.4177
1547.8	67.5836	1.2085	1.2967	1.4267	0.30316	4.9803	2.4288
1547.9	67.4698	1.1861	1.2807	1.4631	0.301463	4.9534	2.4371
1548	67.4268	1.1667	1.2585	1.4976	0.302686	4.8439	2.4398
1548.1	67.6602	1.1518	1.232	1.5033	0.306857	4.6873	2.437
1548.2	68.2477	1.142	1.2057	1.4699	0.311652	4.5264	2.4305
1548.3	69.062	1.1369	1.1834	1.4104	0.314282	4.3899	2.4226
1548.4	69.8927	1.1356	1.1678	1.3487	0.313645	4.2819	2.4156
1548.5	70.5504	1.1366	1.1597	1.3046	0.310429	4.1944	2.4111
1548.6	70.9744	1.1384	1.1585	1.288	0.306294	4.1292	2.4107
1548.7	71.2283	1.1399	1.1627	1.3002	0.301321	4.0935	2.4148
