DEPTH	BHC	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
504.5	166.0907	0.0553	56.9204	-999.25	-999.25	-999.25	0.4933	-999.25	-999.25	-47.694
504.75	166.9859	0.056467	60.218	-999.25	-999.25	-999.25	0.5006	-999.25	-999.25	-48.2668
505	164.8191	0.041833	64.6847	-999.25	-999.25	-999.25	0.483633	-999.25	-999.25	-48.311
505.25	162.0424	0.0381	65.609	-999.25	-999.25	-999.25	0.441	-999.25	-999.25	-49.2905
505.5	158.9164	0.046666	64.0243	-999.25	-999.25	-999.25	0.442533	-999.25	-999.25	-49.9436
505.75	158.314	0.055467	64.5152	-999.25	-999.25	-999.25	0.447167	-999.25	-999.25	-50.197
506	158.6006	0.0623	65.0207	-999.25	-999.25	-999.25	0.475704	-999.25	-999.25	-50.1668
506.25	159.3944	0.065	67.2493	-999.25	-999.25	-999.25	0.535633	-999.25	-999.25	-49.9905
506.5	161.6086	0.056833	69.6815	-999.25	-999.25	-999.25	0.523066	-999.25	-999.25	-49.9224
506.75	166.1189	0.0542	67.0265	-999.25	-999.25	-999.25	0.502099	-999.25	-999.25	-49.7857
507	166.43	0.056	62.7377	-999.25	-999.25	-999.25	0.490167	-999.25	-999.25	-49.348
507.25	166.354	0.036833	64.1835	-999.25	-999.25	-999.25	0.484833	-999.25	-999.25	-49.4284
507.5	167.1055	0.0234	65.6901	-999.25	-999.25	-999.25	0.492301	-999.25	-999.25	-49.7911
507.75	167.5166	0.021066	65.5375	-999.25	-999.25	-999.25	0.5109	-999.25	-999.25	-50.8482
508	163.7403	0.032167	65.5756	-999.25	-999.25	-999.25	0.501599	-999.25	-999.25	-51.5867
508.25	162.3155	0.0351	66.0356	-999.25	-999.25	-999.25	0.492601	-999.25	-999.25	-51.4598
508.5	162.176	0.039067	67.0962	-999.25	-999.25	-999.25	0.499533	-999.25	-999.25	-51.4375
508.75	161.3936	0.051867	64.5699	-999.25	-999.25	-999.25	0.482333	-999.25	-999.25	-51.7982
509	160.9416	0.060399	63.1456	-999.25	-999.25	-999.25	0.453201	-999.25	-999.25	-52.1588
509.25	162.2109	0.061133	63.1724	-999.25	-999.25	-999.25	0.477799	-999.25	-999.25	-52.1281
509.5	162.8387	0.035966	63.7675	-999.25	-999.25	-999.25	0.485867	-999.25	-999.25	-52.9678
509.75	160.1932	0.0326	62.3299	-999.25	-999.25	-999.25	0.4768	-999.25	-999.25	-52.9572
510	159.7736	0.029	61.1975	-999.25	-999.25	-999.25	0.471167	-999.25	-999.25	-53.1654
510.25	161.7036	0.028433	57.0046	-999.25	-999.25	-999.25	0.470733	-999.25	-999.25	-53.123
510.5	161.3719	0.032	52.2982	-999.25	-999.25	-999.25	0.460601	-999.25	-999.25	-52.9777
510.75	162.1339	0.035833	55.0259	-999.25	-999.25	-999.25	0.441268	-999.25	-999.25	-51.2052
511	163.9124	0.037	56.2725	-999.25	-999.25	-999.25	0.412733	-999.25	-999.25	-50.7156
511.25	165.7211	0.0322	57.0235	-999.25	-999.25	-999.25	0.413798	-999.25	-999.25	-50.2332
511.5	155.9494	0.0271	58.8164	-999.25	-999.25	-999.25	0.397067	-999.25	-999.25	-49.7508
511.75	152.8496	0.025	60.6541	-999.25	-999.25	-999.25	0.421434	-999.25	-999.25	-49.7813
512	153.0732	0.026899	60.5237	-999.25	-999.25	-999.25	0.461801	-999.25	-999.25	-49.8372
512.25	154.5839	0.018534	54.1678	-999.25	-999.25	-999.25	0.4803	-999.25	-999.25	-50.1138
512.5	150.2557	0.012767	52.974	-999.25	-999.25	-999.25	0.477733	-999.25	-999.25	-50.123
512.75	146.8549	0.007	53.1357	-999.25	-999.25	-999.25	0.4674	-999.25	-999.25	-51.2294
513	145.536	0.0093	53.8234	-999.25	-999.25	-999.25	0.465067	-999.25	-999.25	-52.3358
513.25	144.0609	0.010867	52.6283	-999.25	-999.25	-999.25	0.477899	-999.25	-999.25	-51.75
513.5	141.3839	0.0211	49.7115	-999.25	-999.25	-999.25	0.4894	-999.25	-999.25	-51.1708
513.75	148.6854	0.025834	47.7048	-999.25	-999.25	-999.25	0.483799	-999.25	-999.25	-50.9538
514	156.3802	0.034874	47.3068	-999.25	-999.25	-999.25	0.473158	-999.25	-999.25	-48.8568
514.25	162.5844	0.046466	45.5376	-999.25	-999.25	-999.25	0.419466	-999.25	-999.25	-48.8185
514.5	155.5746	0.05556	47.506	-999.25	-999.25	-999.25	0.4316	-999.25	-999.25	-47.7162
514.75	146.0554	0.062987	51.1762	-999.25	-999.25	-999.25	0.449695	-999.25	-999.25	-46.8675
515	141.615	0.077746	54.3535	-999.25	-999.25	-999.25	0.461534	-999.25	-999.25	-46.1538
515.25	137.4379	0.09336	56.056	-999.25	-999.25	-999.25	0.45928	-999.25	-999.25	-47.0044
515.5	138.3199	0.102427	57.1404	-999.25	-999.25	-999.25	0.472987	-999.25	-999.25	-48.0634
515.75	139.0832	0.104093	57.8748	-999.25	-999.25	-999.25	0.47367	-999.25	-999.25	-49.3032
516	139.0991	0.1088	57.0693	-999.25	-999.25	-999.25	0.451	-999.25	-999.25	-49.5218
516.25	140.3206	0.11	56.2619	-999.25	-999.25	-999.25	0.451586	-999.25	-999.25	-49.5625
516.5	143.3421	0.113136	55.3126	-999.25	-999.25	-999.25	0.449932	-999.25	-999.25	-50.7301
516.75	150.9443	0.10032	53.3817	-999.25	-999.25	-999.25	0.46432	-999.25	-999.25	-51.48
517	153.5475	0.082758	60.4095	-999.25	-999.25	-999.25	0.460427	-999.25	-999.25	-52.3501
517.25	156.5846	0.034441	62.5105	-999.25	-999.25	-999.25	0.493982	-999.25	-999.25	-53.1228
517.5	157.2113	0.013041	63.9236	-999.25	-999.25	-999.25	0.52832	-999.25	-999.25	-53.0384
517.75	152.2261	-0.001561	58.7785	-999.25	-999.25	-999.25	0.506159	-999.25	-999.25	-53.481
518	152.496	-0.002	57.5564	-999.25	-999.25	-999.25	0.515652	-999.25	-999.25	-53.6658
518.25	152.6483	-0.00048	59.6318	-999.25	-999.25	-999.25	0.508321	-999.25	-999.25	-53.662
518.5	147.2708	0.009987	59.0814	-999.25	-999.25	-999.25	0.473305	-999.25	-999.25	-53.8058
518.75	146.0369	0.023373	57.3622	-999.25	-999.25	-999.25	0.470161	-999.25	-999.25	-54.1273
519	141.089	0.0346	57.709	-999.25	-999.25	-999.25	0.46124	-999.25	-999.25	-53.2776
519.25	141.3321	0.032306	56.0746	-999.25	-999.25	-999.25	0.468694	-999.25	-999.25	-52.8983
519.5	152.9554	0.027534	55.3237	-999.25	-999.25	-999.25	0.479559	-999.25	-999.25	-51.5204
519.75	159.2042	0.02528	55.4165	-999.25	-999.25	-999.25	0.47284	-999.25	-999.25	-51.4345
520	155.884	0.031841	55.7179	-999.25	-999.25	-999.25	0.462	-999.25	-999.25	-50.1913
520.25	150.8311	0.047087	55.8743	-999.25	-999.25	-999.25	0.465087	-999.25	-999.25	-48.8723
520.5	154.703	0.05252	54.4768	-999.25	-999.25	-999.25	0.466753	-999.25	-999.25	-47.5534
520.75	159.5333	0.05668	51.8454	-999.25	-999.25	-999.25	0.46694	-999.25	-999.25	-47.1458
521	162.861	0.04026	51.1328	-999.25	-999.25	-999.25	0.448	-999.25	-999.25	-46.843
521.25	165.0008	0.02718	53.8966	-999.25	-999.25	-999.25	0.45704	-999.25	-999.25	-48.0194
521.5	166.6326	0.02512	58.403	-999.25	-999.25	-999.25	0.48178	-999.25	-999.25	-48.5257
521.75	167.7852	0.005087	60.1526	-999.25	-999.25	-999.25	0.491173	-999.25	-999.25	-49.2541
522	168.5496	0.00374	59.7757	-999.25	-999.25	-999.25	0.493	-999.25	-999.25	-49.557
522.25	168.9466	0.00342	59.1914	-999.25	-999.25	-999.25	0.50162	-999.25	-999.25	-49.6744
522.5	166.1558	0.011953	56.8261	-999.25	-999.25	-999.25	0.53052	-999.25	-999.25	-49.645
522.75	165.8284	0.037067	57.8614	-999.25	-999.25	-999.25	0.54052	-999.25	-999.25	-49.8944
523	164.1499	0.06152	59.5961	-999.25	-999.25	-999.25	0.52432	-999.25	-999.25	-49.8368
523.25	163.2188	0.068	57.0063	-999.25	-999.25	-999.25	0.515354	-999.25	-999.25	-50.3439
523.5	156.801	0.049919	52.9449	-999.25	-999.25	-999.25	0.48896	-999.25	-999.25	-50.771
523.75	155.0533	0.02548	55.175	-999.25	-999.25	-999.25	0.4933	-999.25	-999.25	-50.8909
524	152.3822	0.011693	57.3766	-999.25	-999.25	-999.25	0.516433	-999.25	-999.25	-51.1682
524.25	152.7608	0.019753	58.1642	-999.25	-999.25	-999.25	0.5097	-999.25	-999.25	-51.4454
524.5	149.9361	0.03726	60.4269	-999.25	-999.25	-999.25	0.50952	-999.25	-999.25	-51.5078
524.75	148.6521	0.04226	63.3815	-999.25	-999.25	-999.25	0.519133	-999.25	-999.25	-51.6558
525	148.9395	0.034453	61.1778	-999.25	-999.25	-999.25	0.518287	-999.25	-999.25	-51.8047
525.25	148.7218	0.02752	55.4391	-999.25	-999.25	-999.25	0.48506	-999.25	-999.25	-51.8957
525.5	149.9124	0.032953	55.6741	-999.25	-999.25	-999.25	0.466094	-999.25	-999.25	-51.8933
525.75	152.0931	0.046013	59.8711	-999.25	-999.25	-999.25	0.440726	-999.25	-999.25	-52.7994
526	152.6091	0.05284	64.2454	-999.25	-999.25	-999.25	0.45588	-999.25	-999.25	-53.0266
526.25	156.4837	0.045	66.4084	-999.25	-999.25	-999.25	0.473344	-999.25	-999.25	-53.209
526.5	157.3431	0.039028	63.2432	-999.25	-999.25	-999.25	0.462069	-999.25	-999.25	-53.3914
526.75	159.2083	0.03824	57.1358	-999.25	-999.25	-999.25	0.457626	-999.25	-999.25	-53.3765
527	160.0033	0.03108	57.3018	-999.25	-999.25	-999.25	0.458443	-999.25	-999.25	-53.2604
527.25	159.068	0.033493	60.3058	-999.25	-999.25	-999.25	0.480972	-999.25	-999.25	-53.1444
527.5	158.4318	0.041653	62.4641	-999.25	-999.25	-999.25	0.502787	-999.25	-999.25	-53.0284
527.75	155.7997	0.04616	59.6185	-999.25	-999.25	-999.25	0.522882	-999.25	-999.25	-52.9844
528	156.6087	0.034562	53.7286	-999.25	-999.25	-999.25	0.530014	-999.25	-999.25	-52.8814
528.25	159.0374	0.023413	55.2446	-999.25	-999.25	-999.25	0.469347	-999.25	-999.25	-52.4104
528.5	160.8758	0.037962	57.7818	-999.25	-999.25	-999.25	0.478962	-999.25	-999.25	-52.0819
528.75	160.2513	0.054226	59.7824	-999.25	-999.25	-999.25	0.495972	-999.25	-999.25	-51.7534
529	159.7881	0.059893	60.6829	-999.25	-999.25	-999.25	0.48696	-999.25	-999.25	-51.7737
529.25	160.9833	0.039397	63.4539	-999.25	-999.25	-999.25	0.510401	-999.25	-999.25	-51.8324
529.5	163.39	0.025479	67.2015	-999.25	-999.25	-999.25	0.522465	-999.25	-999.25	-52.7609
529.75	163.5092	0.010867	67.0835	-999.25	-999.25	-999.25	0.492173	-999.25	-999.25	-53.7934
530	162.2701	0.001	64.4488	-999.25	-999.25	-999.25	0.495401	-999.25	-999.25	-53.7894
530.25	162.9314	0.001747	66.8489	-999.25	-999.25	-999.25	0.500746	-999.25	-999.25	-53.9696
530.5	163.4585	0.014413	67.8241	-999.25	-999.25	-999.25	0.47976	-999.25	-999.25	-54.0464
530.75	162.5666	0.02024	61.2092	-999.25	-999.25	-999.25	0.484118	-999.25	-999.25	-53.6302
531	160.8207	0.024493	60.3046	-999.25	-999.25	-999.25	0.45459	-999.25	-999.25	-52.6197
531.25	160.573	0.02304	64.6664	-999.25	-999.25	-999.25	0.442267	-999.25	-999.25	-51.6467
531.5	160.5216	0.017359	71.9565	-999.25	-999.25	-999.25	0.489805	-999.25	-999.25	-51.2659
531.75	162.629	0.011493	74.7	-999.25	-999.25	-999.25	0.530212	-999.25	-999.25	-52.5464
532	163.3207	0.006413	63.3092	-999.25	-999.25	-999.25	0.539426	-999.25	-999.25	-52.5447
532.25	161.9417	0.008721	63.0705	-999.25	-999.25	-999.25	0.47984	-999.25	-999.25	-52.5085
532.5	163.0682	0.017742	66.9926	-999.25	-999.25	-999.25	0.479483	-999.25	-999.25	-52.4724
532.75	166.0841	0.017747	68.3609	-999.25	-999.25	-999.25	0.48444	-999.25	-999.25	-52.5103
533	169.06	0.015194	66.4473	-999.25	-999.25	-999.25	0.500392	-999.25	-999.25	-52.62
533.25	170.2538	0.00352	62.2184	-999.25	-999.25	-999.25	0.5291	-999.25	-999.25	-53.025
533.5	170.3437	0.006253	63.2153	-999.25	-999.25	-999.25	0.529176	-999.25	-999.25	-53.2044
533.75	169.2544	0.011073	61.5984	-999.25	-999.25	-999.25	0.484436	-999.25	-999.25	-53.1645
534	169.8015	0.01644	59.3672	-999.25	-999.25	-999.25	0.45496	-999.25	-999.25	-52.9254
534.25	170.9628	0.024033	61.5867	-999.25	-999.25	-999.25	0.534857	-999.25	-999.25	-52.9672
534.5	171.1483	0.030634	61.0163	-999.25	-999.25	-999.25	0.568121	-999.25	-999.25	-53.0432
534.75	169.4945	0.0297	62.83	-999.25	-999.25	-999.25	0.524439	-999.25	-999.25	-52.947
535	168.1485	0.015967	65.8968	-999.25	-999.25	-999.25	0.479934	-999.25	-999.25	-53.1867
535.25	167.8268	0.012	66.5474	-999.25	-999.25	-999.25	0.486586	-999.25	-999.25	-52.8351
535.5	156.4086	0.01274	66.219	-999.25	-999.25	-999.25	0.49918	-999.25	-999.25	-52.58
535.75	150.5835	0.015407	65.286	-999.25	-999.25	-999.25	0.50744	-999.25	-999.25	-52.4149
536	153.6583	0.011	65.0162	-999.25	-999.25	-999.25	0.515806	-999.25	-999.25	-52.3404
536.25	174.998	0.00878	64.4774	-999.25	-999.25	-999.25	0.504539	-999.25	-999.25	-52.266
536.5	161.284	0.008407	54.72	-999.25	-999.25	-999.25	0.461714	-999.25	-999.25	-51.8755
536.75	167.6843	0.008604	50.6857	-999.25	-999.25	-999.25	0.427513	-999.25	-999.25	-51.4339
537	185.0329	0.008802	52.538	-999.25	-999.25	-999.25	0.43992	-999.25	-999.25	-50.4359
537.25	188.7909	0.009	56.094	-999.25	-999.25	-999.25	0.450626	-999.25	-999.25	-50.099
537.5	186.9228	0.008147	57.8694	-999.25	-999.25	-999.25	0.455513	-999.25	-999.25	-50.0047
537.75	179.2357	0.00408	45.4833	-999.25	-999.25	-999.25	0.474581	-999.25	-999.25	-49.66
538	175.0888	0.000154	41.9791	-999.25	-999.25	-999.25	0.529802	-999.25	-999.25	-49.3628
538.25	174.0581	-0.003853	36.0547	-999.25	-999.25	-999.25	0.581952	-999.25	-999.25	-49.0749
538.5	152.4375	-0.00718	38.8757	-999.25	-999.25	-999.25	0.558478	-999.25	-999.25	-49.7343
538.75	148.4155	-0.0054	49.6015	-999.25	-999.25	-999.25	0.5136	-999.25	-999.25	-50.59
539	149.9767	0.010934	57.1815	-999.25	-999.25	-999.25	0.5184	-999.25	-999.25	-50.5895
539.25	152.7682	0.032801	60.2042	-999.25	-999.25	-999.25	0.503464	-999.25	-999.25	-50.583
539.5	133.7111	0.057199	54.0033	-999.25	-999.25	-999.25	0.495204	-999.25	-999.25	-50.2526
539.75	136.1851	0.068264	53.572	-999.25	-999.25	-999.25	0.436999	-999.25	-999.25	-49.7215
540	151.7097	0.044668	45.0817	-999.25	-999.25	-999.25	0.459671	-999.25	-999.25	-48.904
540.25	153.31	-0.004799	41.904	-999.25	-999.25	-999.25	0.512597	-999.25	-999.25	-48.6382
540.5	147.4342	-0.0142	40.4699	-999.25	-999.25	-999.25	0.565468	-999.25	-999.25	-48.4121
540.75	155.7451	-0.016267	39.8542	-999.25	-999.25	-999.25	0.5882	-999.25	-999.25	-48.8868
541	174.2906	-0.009001	45.8462	-999.25	-999.25	-999.25	0.565603	-999.25	-999.25	-49.5837
541.25	178.5221	0.000334	60.3491	-999.25	-999.25	-999.25	0.545001	-999.25	-999.25	-50.3601
541.5	179.5108	0.005733	64.5349	-999.25	-999.25	-999.25	0.567068	-999.25	-999.25	-50.8679
541.75	178.8176	0.0054	66.8767	-999.25	-999.25	-999.25	0.568802	-999.25	-999.25	-51.062
542	176.4253	0.003	64.2523	-999.25	-999.25	-999.25	0.525199	-999.25	-999.25	-51.0613
542.25	174.9727	0.003733	59.0749	-999.25	-999.25	-999.25	0.492666	-999.25	-999.25	-51.2052
542.5	170.399	0.012399	59.5263	-999.25	-999.25	-999.25	0.454601	-999.25	-999.25	-51.2606
542.75	168.2213	0.025133	61.1177	-999.25	-999.25	-999.25	0.450535	-999.25	-999.25	-51.3
543	167.5318	0.027733	62.0755	-999.25	-999.25	-999.25	0.482268	-999.25	-999.25	-51.297
543.25	166.6251	0.028	64.0966	-999.25	-999.25	-999.25	0.488002	-999.25	-999.25	-51.2043
543.5	156.7757	0.031133	67.4239	-999.25	-999.25	-999.25	0.456133	-999.25	-999.25	-51.1115
543.75	156.9371	0.038134	66.9524	-999.25	-999.25	-999.25	0.447667	-999.25	-999.25	-51.0187
544	155.5822	0.0424	64.2627	-999.25	-999.25	-999.25	0.478998	-999.25	-999.25	-50.926
544.25	154.6426	0.040399	66.3002	-999.25	-999.25	-999.25	0.507532	-999.25	-999.25	-50.8595
544.5	153.476	0.032733	68.8002	-999.25	-999.25	-999.25	0.491401	-999.25	-999.25	-50.531
544.75	155.3111	0.031192	68.9646	-999.25	-999.25	-999.25	0.463192	-999.25	-999.25	-50.6139
545	156.8733	0.03306	70.3887	-999.25	-999.25	-999.25	0.479256	-999.25	-999.25	-50.7645
545.25	156.5475	0.036906	71.9634	-999.25	-999.25	-999.25	0.528064	-999.25	-999.25	-51.1096
545.5	158.6135	0.02518	70.871	-999.25	-999.25	-999.25	0.556295	-999.25	-999.25	-51.5866
545.75	161.851	0.018641	65.806	-999.25	-999.25	-999.25	0.546231	-999.25	-999.25	-51.5865
546	163.174	0.013	63.5698	-999.25	-999.25	-999.25	0.484094	-999.25	-999.25	-51.5856
546.25	163.9887	0.01282	65.3182	-999.25	-999.25	-999.25	0.491541	-999.25	-999.25	-51.5334
546.5	165.5461	0.011	67.0576	-999.25	-999.25	-999.25	0.501	-999.25	-999.25	-51.4746
546.75	167.6632	0.010273	59.0154	-999.25	-999.25	-999.25	0.50536	-999.25	-999.25	-51.3416
547	170.5863	0.01118	56.033	-999.25	-999.25	-999.25	0.532229	-999.25	-999.25	-50.8727
547.25	170.2104	0.004239	58.9031	-999.25	-999.25	-999.25	0.587496	-999.25	-999.25	-50.0193
547.5	165.4694	-0.003626	44.383	-999.25	-999.25	-999.25	0.592887	-999.25	-999.25	-49.2838
547.75	160.7284	-0.008934	43.5051	-999.25	-999.25	-999.25	0.598279	-999.25	-999.25	-47.68
548	162.5525	-0.01494	33.575	-999.25	-999.25	-999.25	0.56906	-999.25	-999.25	-46.8408
548.25	155.2927	-0.014	25.7459	-999.25	-999.25	-999.25	0.586712	-999.25	-999.25	-46.0016
548.5	154.5101	-0.011033	22.83	-999.25	-999.25	-999.25	0.589526	-999.25	-999.25	-45.8104
548.75	156.6973	-0.008	22.9286	-999.25	-999.25	-999.25	0.59234	-999.25	-999.25	-45.5654
549	157.9685	-0.007273	25.1724	-999.25	-999.25	-999.25	0.595153	-999.25	-999.25	-45.7558
549.25	161.8895	-0.004637	37.865	-999.25	-999.25	-999.25	0.597967	-999.25	-999.25	-45.7771
549.5	168.2362	-0.002	48.7895	-999.25	-999.25	-999.25	0.56906	-999.25	-999.25	-46.2097
549.75	170.3361	-0.000547	53.9839	-999.25	-999.25	-999.25	0.560554	-999.25	-999.25	-46.6511
550	158.7098	0.000393	54.7151	-999.25	-999.25	-999.25	0.569343	-999.25	-999.25	-46.8608
550.25	166.6522	0.002462	34.518	-999.25	-999.25	-999.25	0.566235	-999.25	-999.25	-45.9036
550.5	160.292	-0.005273	30.7062	-999.25	-999.25	-999.25	0.563126	-999.25	-999.25	-45.7263
550.75	159.3306	-0.007637	25.6892	-999.25	-999.25	-999.25	0.560018	-999.25	-999.25	-44.7681
551	157.9683	-0.01	24.7244	-999.25	-999.25	-999.25	0.544959	-999.25	-999.25	-43.7166
551.25	157.7333	-0.01216	24.5625	-999.25	-999.25	-999.25	0.57424	-999.25	-999.25	-43.6842
551.5	158.5095	-0.01432	23.4382	-999.25	-999.25	-999.25	0.577587	-999.25	-999.25	-43.0356
551.75	158.7884	-0.014639	20.091	-999.25	-999.25	-999.25	0.566107	-999.25	-999.25	-42.8168
552	158.4187	-0.02528	21.7779	-999.25	-999.25	-999.25	0.56872	-999.25	-999.25	-42.4054
552.25	158.7506	-0.027613	23.313	-999.25	-999.25	-999.25	0.57532	-999.25	-999.25	-42.2879
552.5	159.0871	-0.024	22.7233	-999.25	-999.25	-999.25	0.58168	-999.25	-999.25	-42.1705
552.75	159.1336	-0.02112	21.3159	-999.25	-999.25	-999.25	0.58104	-999.25	-999.25	-42.053
553	160.0403	-0.01884	23.5966	-999.25	-999.25	-999.25	0.594026	-999.25	-999.25	-41.9356
553.25	162.3539	-0.025893	26.0523	-999.25	-999.25	-999.25	0.572147	-999.25	-999.25	-41.7545
553.5	163.3119	-0.0276	28.0662	-999.25	-999.25	-999.25	0.56348	-999.25	-999.25	-41.408
553.75	163.1298	-0.02584	28.9869	-999.25	-999.25	-999.25	0.599573	-999.25	-999.25	-41.0616
554	156.3033	-0.019787	29.3289	-999.25	-999.25	-999.25	0.581738	-999.25	-999.25	-41.0572
554.25	156.0827	-0.01312	30.9415	-999.25	-999.25	-999.25	0.563902	-999.25	-999.25	-41.0274
554.5	155.6464	-0.012547	31.5567	-999.25	-999.25	-999.25	0.546067	-999.25	-999.25	-40.9976
554.75	155.7625	-0.013773	29.5069	-999.25	-999.25	-999.25	0.571906	-999.25	-999.25	-40.9495
555	156.0622	-0.015	27.0467	-999.25	-999.25	-999.25	0.5952	-999.25	-999.25	-41.2856
555.25	156.4458	-0.014333	26.6375	-999.25	-999.25	-999.25	0.599	-999.25	-999.25	-41.5493
555.5	157.1793	-0.013667	24.6766	-999.25	-999.25	-999.25	0.58888	-999.25	-999.25	-41.9875
555.75	158.5025	-0.013	24.9771	-999.25	-999.25	-999.25	0.57876	-999.25	-999.25	-43.4254
556	160.4658	-0.0115	28.7107	-999.25	-999.25	-999.25	0.56864	-999.25	-999.25	-44.0336
556.25	164.51	-0.01	46.852	-999.25	-999.25	-999.25	0.55852	-999.25	-999.25	-44.3271
556.5	173.2335	-0.01072	48.0306	-999.25	-999.25	-999.25	0.55432	-999.25	-999.25	-45.4053
556.75	174.4664	-0.009227	52.7315	-999.25	-999.25	-999.25	0.566706	-999.25	-999.25	-46.1993
557	175.5449	-0.008613	54.065	-999.25	-999.25	-999.25	0.562306	-999.25	-999.25	-46.8481
557.25	176.4779	-0.008	42.7374	-999.25	-999.25	-999.25	0.535566	-999.25	-999.25	-46.6253
557.5	163.4481	-0.00838	38.2978	-999.25	-999.25	-999.25	0.56136	-999.25	-999.25	-45.736
557.75	161.5755	-0.009234	36.1074	-999.25	-999.25	-999.25	0.599328	-999.25	-999.25	-45.5686
558	161.4933	-0.014	32.6112	-999.25	-999.25	-999.25	0.592904	-999.25	-999.25	-45.4011
558.25	162.6767	-0.01962	38.1131	-999.25	-999.25	-999.25	0.58648	-999.25	-999.25	-45.8022
558.5	161.538	-0.022906	56.0006	-999.25	-999.25	-999.25	0.57117	-999.25	-999.25	-46.6551
558.75	157.4723	-0.013868	59.0417	-999.25	-999.25	-999.25	0.545077	-999.25	-999.25	-48.001
559	157.6585	0.012	61.4704	-999.25	-999.25	-999.25	0.5065	-999.25	-999.25	-48.4466
559.25	157.1823	0.025421	62.3988	-999.25	-999.25	-999.25	0.473813	-999.25	-999.25	-50.6622
559.5	157.2532	0.036853	63.0776	-999.25	-999.25	-999.25	0.478558	-999.25	-999.25	-50.5274
559.75	157.5561	0.02876	62.0121	-999.25	-999.25	-999.25	0.49152	-999.25	-999.25	-51.1121
560	158.353	0.019047	61.8789	-999.25	-999.25	-999.25	0.468673	-999.25	-999.25	-51.6391
560.25	154.1807	0.017861	59.189	-999.25	-999.25	-999.25	0.456295	-999.25	-999.25	-51.5671
560.5	153.2976	0.01914	58.8051	-999.25	-999.25	-999.25	0.44548	-999.25	-999.25	-52.1581
560.75	153.213	0.024187	60.225	-999.25	-999.25	-999.25	0.448515	-999.25	-999.25	-52.1422
561	154.8299	0.019442	60.4833	-999.25	-999.25	-999.25	0.46114	-999.25	-999.25	-52.0421
561.25	156.5071	0.01396	60.5081	-999.25	-999.25	-999.25	0.46096	-999.25	-999.25	-51.8277
561.5	152.6571	0.01086	60.7075	-999.25	-999.25	-999.25	0.459626	-999.25	-999.25	-51.4891
561.75	151.8176	0.010139	55.2789	-999.25	-999.25	-999.25	0.454853	-999.25	-999.25	-51.4143
562	138.8141	0.02732	51.5329	-999.25	-999.25	-999.25	0.47128	-999.25	-999.25	-51.1782
562.25	148.8976	0.044392	53.6043	-999.25	-999.25	-999.25	0.460626	-999.25	-999.25	-50.9422
562.5	166.4363	0.022016	56.4302	-999.25	-999.25	-999.25	0.457279	-999.25	-999.25	-50.7062
562.75	171.0674	0.00538	55.8828	-999.25	-999.25	-999.25	0.46262	-999.25	-999.25	-50.8709
563	174.4853	0.007094	58.7769	-999.25	-999.25	-999.25	0.466187	-999.25	-999.25	-50.9643
563.25	176.6826	0.010417	59.9099	-999.25	-999.25	-999.25	0.474251	-999.25	-999.25	-51.0577
563.5	177.4354	0.01088	60.0017	-999.25	-999.25	-999.25	0.458639	-999.25	-999.25	-51.1511
563.75	177.7195	0.014481	57.9163	-999.25	-999.25	-999.25	0.462878	-999.25	-999.25	-51.0834
564	179.2025	-0.00648	56.4093	-999.25	-999.25	-999.25	0.5158	-999.25	-999.25	-50.7966
564.25	163.2542	-0.018	53.9266	-999.25	-999.25	-999.25	0.548096	-999.25	-999.25	-49.9101
564.5	164.1084	-0.01796	38.4392	-999.25	-999.25	-999.25	0.585439	-999.25	-999.25	-49.8585
564.75	160.8764	-0.015587	33.3065	-999.25	-999.25	-999.25	0.596707	-999.25	-999.25	-49.6251
565	165.7971	-0.014373	33.4359	-999.25	-999.25	-999.25	0.554194	-999.25	-999.25	-49.411
565.25	171.2691	-0.01508	38.2513	-999.25	-999.25	-999.25	0.511681	-999.25	-999.25	-49.2316
565.5	172.5754	-0.012053	47.6647	-999.25	-999.25	-999.25	0.507533	-999.25	-999.25	-50.6094
565.75	173.9954	0.001482	53.7143	-999.25	-999.25	-999.25	0.522361	-999.25	-999.25	-51.9871
566	171.5923	0.009239	58.4836	-999.25	-999.25	-999.25	0.534362	-999.25	-999.25	-51.9773
566.25	164.633	0.016413	62.9109	-999.25	-999.25	-999.25	0.528187	-999.25	-999.25	-52.4423
566.5	158.0074	0.008639	63.8795	-999.25	-999.25	-999.25	0.479145	-999.25	-999.25	-52.9793
566.75	151.9943	0.00496	58.8689	-999.25	-999.25	-999.25	0.459641	-999.25	-999.25	-53.4911
567	146.3718	0.01248	57.9739	-999.25	-999.25	-999.25	0.44676	-999.25	-999.25	-53.6796
567.25	144.2687	0.018614	59.0748	-999.25	-999.25	-999.25	0.444747	-999.25	-999.25	-53.2049
