DEPTH	CLI	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1595.75	8.836	0.010154	32.7238	11.8126	8.467	12.7188	0.129967	7.1097	2.4412	-34.7999
1596	8.8803	0.029079	34.5848	13.25	8.687	13	0.123304	8.289	2.4565	-32.75
1596.25	8.8559	0.06618	36.5971	15.655	12.0285	16.015	0.098771	8.687	2.4822	-31.115
1596.5	8.9762	0.102948	37.8478	18.06	15.37	19.03	0.074239	9.085	2.5079	-29.48
1596.75	9.1327	0.139632	38.9078	23.09	16.645	21.725	0.073663	10.4975	2.4965	-27.745
1597	9.2012	0.14463	37.0205	28.12	17.92	24.42	0.073087	11.91	2.4851	-26.01
1597.25	9.2477	0.141697	34.3955	29.8699	17.1888	28.3823	0.077699	10.3257	2.4519	-25.1975
1597.5	9.019	0.112665	31.63	30.0862	16.3341	28.7785	0.081354	9.2718	2.4378	-24.708
1597.75	8.7989	0.086215	29.7574	28.0012	15.2941	23.8235	0.083573	9.0138	2.4522	-24.703
1598	8.8884	0.096177	31.5924	26.0777	14.74	20.7725	0.086789	8.9527	2.4742	-24.595
1598.25	8.9444	0.099534	33.0287	24.3966	14.915	20.5788	0.0915	9.1871	2.5077	-24.3325
1598.5	8.8662	0.076507	32.8725	22.9203	15.038	20.508	0.093718	8.4122	2.4975	-24.196
1598.75	8.8491	0.055645	33.053	21.4953	15.148	20.468	0.095312	7.3847	2.4763	-24.091
1599	8.8726	0.036226	33.458	20.87	13.69	18.155	0.091918	6.3665	2.4873	-24.015
1599.25	8.875	0.025872	34.9326	20.3308	12.253	16.1413	0.087918	5.7663	2.5034	-23.942
1599.5	8.8773	0.021558	37.12	19.3358	12.468	17.5963	0.086487	6.8268	2.5079	-23.852
1599.75	8.8797	0.024161	37.95	18.495	12.617	18.6569	0.086549	7.7223	2.5096	-23.737
1600	8.882	0.026765	38.78	18.27	12.502	18.1419	0.092574	7.9588	2.5004	-23.522
1600.25	8.886	0.018108	36.515	18.0274	12.3762	17.7225	0.096027	7.8103	2.4941	-23.574
1600.5	8.89	0.009451	34.25	17.715	12.2075	17.685	0.0892	6.1235	2.4997	-24.6926
1600.75	8.895	0.006178	25.1881	18.1241	12.266	18.1291	0.084033	5.5027	2.5111	-25.6441
1601	8.8965	0.003495	20.6858	19.0141	12.476	18.8941	0.079971	5.5922	2.5264	-26.4841
1601.25	8.898	0.001697	23.0258	21.534	13.3888	23.2654	0.06862	5.7968	2.5459	-26.8988
1601.5	8.896	-0.000399	29.8733	25.14	14.77	30.04	0.05241	6.078	2.5684	-27.03
1601.75	8.891	-0.002944	43.485	27.64	17.5	35.455	0.049257	6.0525	2.574	-26.78
1602	8.7808	0.001695	55.4957	30.14	20.23	40.87	0.046105	6.027	2.5796	-26.53
1602.25	8.6443	0.008133	67.1057	28.6713	17.7489	30.1457	0.069343	6.5613	2.5416	-25.3238
1602.5	8.613	0.012956	60.84	26.7123	15.7281	22.9742	0.08558	6.4571	2.527	-24.2001
1602.75	8.6098	0.015184	50.8987	24.0173	14.3981	21.1342	0.09131	5.3946	2.5476	-23.2001
1603	8.6138	0.008658	44.1487	21.7722	13.536	19.7541	0.095394	4.7734	2.5481	-22.486
1603.25	8.6271	0.003796	38.3706	20.2022	13.376	19.0641	0.097007	4.8144	2.5188	-22.201
1603.5	8.6776	0.005586	36.4756	19.0451	13.1001	18.3151	0.095453	4.8957	2.5012	-21.94
1603.75	8.717	0.01005	35.2102	18.5076	12.6501	17.4777	0.089145	5.0376	2.5015	-21.715
1604	8.712	0.025194	36.4602	17.5442	12.42	18.2898	0.093666	5.997	2.5028	-21.55
1604.25	8.7124	0.038247	36.756	16.4742	12.245	19.5148	0.100898	7.161	2.5043	-21.4
1604.5	8.7164	0.049908	36.416	14.945	11.445	16.395	0.11852	6.1695	2.4974	-21.275
1604.75	8.7064	0.039146	39.1153	13.3487	10.4813	12.7537	0.136434	4.9305	2.4837	-21.177
1605	8.687	0.013441	43.84	11.9437	9.4888	11.3737	0.145121	4.858	2.4517	-21.162
1605.25	8.691	0.033136	37.895	10.558	8.5469	10.1638	0.153508	4.9354	2.4256	-21.2676
1605.5	8.695	0.052831	31.95	9.2493	7.8069	9.6332	0.160696	5.6116	2.4233	-21.8551
1605.75	8.7487	0.072204	35.9998	8.3065	7.1827	9.0672	0.163935	5.6465	2.4195	-22.231
1606	8.7934	0.074548	38.1621	7.6075	6.6357	8.4777	0.164544	5.254	2.4148	-22.466
1606.25	8.8244	0.051341	37.4921	7.3901	6.2436	7.7439	0.165411	4.8591	2.402	-22.521
1606.5	8.8822	0.036844	36.8401	7.4936	5.9546	6.9139	0.166448	4.4626	2.3839	-22.456
1606.75	8.9802	0.035417	36.2151	8.3038	6.5729	8.6102	0.146914	5.044	2.3916	-22.5013
1607	9.0622	0.036286	36.2999	9.585	7.796	11.99	0.11367	6.277	2.4167	-22.62
1607.25	9.1204	0.040602	37.4498	12.5975	10.973	18.93	0.106124	6.1225	2.4775	-22.51
1607.5	9.1476	0.03059	40.9552	15.61	14.15	25.87	0.098579	5.968	2.5383	-22.4
1607.75	9.1671	0.016992	45.0502	23.197	15.0749	23.7014	0.089182	6.9542	2.5309	-22.1875
1608	9.093	0.01387	39.56	28.1739	16.0499	24.5495	0.080052	7.582	2.5333	-22.022
1608.25	8.9853	0.015944	36.7534	29.2339	17.0999	29.9245	0.071324	7.672	2.5501	-21.927
1608.5	8.8368	0.028302	54.2534	28.5504	17.5026	31.8079	0.065577	7.8042	2.569	-21.5076
1608.75	8.722	0.037581	68.2813	25.2506	16.9339	28.4519	0.064303	7.9998	2.591	-20.6014
1609	8.742	0.034563	68.4375	22.1666	15.1604	23.669	0.073074	7.022	2.585	-19.7802
1609.25	8.7311	0.02696	59.7506	19.1366	13.0854	18.529	0.08436	5.7505	2.572	-18.9802
1609.5	8.6996	0.016301	45.1706	17.5662	12.1421	17.0001	0.08593	5.4488	2.5727	-18.2201
1609.75	8.6963	0.009445	38.3738	16.3612	11.4821	16.3751	0.085068	5.3898	2.5767	-17.4701
1610	8.7118	0.005123	36.7638	16.175	11.615	16.395	0.080926	5.2825	2.5572	-16.735
1610.25	8.6947	0.005134	39.8816	16.1389	11.9311	17.0265	0.07812	5.2664	2.5359	-16.0379
1610.5	8.656	0.008032	46.15	15.6839	12.1861	19.4565	0.083929	5.6629	2.531	-15.4779
1610.75	8.691	0.01748	53.525	15.3913	12.1886	20.1876	0.090925	6.0738	2.5254	-15.0463
1611	8.726	0.026929	60.9	15.7475	11.1824	14.1318	0.102662	6.5426	2.5175	-15.1275
1611.25	8.721	0.025858	60.4688	16.2351	11.0921	13.5433	0.104819	6.8086	2.5109	-15.283
1611.5	8.7244	0.020554	55.7191	16.8101	11.6121	16.5983	0.100594	6.9396	2.5054	-15.488
1611.75	8.7404	0.008899	44.4891	18.0301	12.6601	20.389	0.088597	6.2299	2.5154	-16.2676
1612	8.7712	0.004509	37.615	19.68	14.06	24.67	0.071419	4.96	2.5359	-17.43
1612.25	8.8244	0.011023	37.2776	20.035	13.785	20.85	0.077443	5.4015	2.5381	-17.805
1612.5	8.8538	0.02431	35.3624	20.39	13.51	17.03	0.083468	5.843	2.5404	-18.18
1612.75	8.8773	0.039294	33.0525	19.005	13.155	18.225	0.08869	6.816	2.5082	-18.635
1613	8.7476	0.064234	34.5375	17.62	12.8	19.42	0.093913	7.789	2.4761	-19.09
1613.25	8.5796	0.091667	36.9725	15.6701	11.4938	17.0451	0.093645	8.5552	2.4729	-18.6525
1613.5	8.6245	0.081193	44.65	14.0321	10.3617	14.5303	0.098332	8.134	2.483	-18.0701
1613.75	8.7077	0.05997	51.9371	12.8621	9.4907	11.8053	0.110456	5.931	2.5133	-17.2701
1614	8.7312	0.033717	52.4221	11.6084	8.8158	10.4899	0.118821	4.7739	2.5243	-16.4601
1614.25	8.7334	0.021758	51.9029	10.2291	8.4352	11.2899	0.121547	5.1864	2.5063	-15.6352
1614.5	8.6502	0.06691	47.3719	9.5687	7.9323	10.717	0.126913	6.25	2.4855	-15.346
1614.75	8.6122	0.087376	46.1781	9.0882	7.3988	9.8005	0.13294	7.4765	2.4639	-15.191
1615	8.6042	0.09139	47.2081	8.785	7.089	9.0035	0.131647	6.7105	2.4872	-14.93
1615.25	8.607	0.061736	46.8362	8.5733	6.9165	8.5512	0.130251	5.5887	2.5126	-14.679
1615.5	8.617	0.009645	45.53	8.5498	7.069	9.3562	0.135753	5.0377	2.5016	-14.574
1615.75	8.613	0.007788	50.62	8.5739	7.216	9.9515	0.14094	4.6177	2.4895	-14.5421
1616	8.6117	0.005931	55.71	8.7884	7.341	9.709	0.144865	4.7212	2.4732	-14.8021
1616.25	8.6103	0.010145	57.745	8.8692	7.4533	9.7746	0.149223	4.8407	2.4612	-14.9549
1616.5	8.609	0.014357	59.78	8.4154	7.5145	11.0714	0.155308	5.0238	2.4667	-14.68
1616.75	8.5209	0.026635	69.1357	8.0255	7.2459	10.0637	0.165447	4.9494	2.4555	-14.1079
1617	8.4728	0.03659	75.2119	7.678	6.7574	7.5202	0.178288	4.7034	2.4332	-13.3379
1617.25	8.4848	0.043061	76.3669	7.0702	6.3569	6.4066	0.179831	5.3873	2.405	-12.5237
1617.5	8.4783	0.043249	77.7623	6.289	6.015	6.246	0.173846	6.691	2.3729	-11.68
1617.75	8.4439	0.034008	79.5184	5.9235	5.6245	6.4645	0.178773	5.8765	2.3339	-11.39
1618	8.459	0.039181	70.9602	5.558	5.234	6.683	0.1837	5.062	2.2949	-11.1
1618.25	8.4865	0.047961	59.8202	5.1649	4.8821	7.7986	0.174283	4.3283	2.3365	-11.125
1618.5	8.48	0.054903	65.67	4.8642	4.561	7.9041	0.170959	3.9274	2.3668	-11.04
1618.75	8.4688	0.060777	74.2685	4.7022	4.286	6.4941	0.176779	4.0259	2.3801	-10.79
1619	8.4728	0.064217	76.8585	4.6542	4.1592	5.4464	0.178253	4.1304	2.3954	-10.4682
1619.25	8.4729	0.065644	78.1232	4.7772	4.2547	4.9424	0.173203	4.2439	2.4136	-10.0387
1619.5	8.4574	0.059026	74.0932	4.933	4.5589	5.6807	0.162066	4.4272	2.446	-9.8782
1619.75	8.4352	0.052483	68.399	5.138	5.1764	8.283	0.141794	4.7153	2.4995	-10.1213
1620	8.3865	0.046242	56.056	5.1586	5.1876	7.4559	0.162839	4.6306	2.4715	-10.6139
1620.25	8.3553	0.038703	52.4132	5.1331	5.0471	5.7704	0.194225	4.4526	2.4231	-11.1689
1620.5	8.3358	0.030298	54.5682	4.7745	4.5505	4.939	0.195575	4.1465	2.3923	-11.59
1620.75	8.3319	0.027235	55.7	4.3808	4.0417	4.4567	0.191083	3.9196	2.3712	-11.915
1621	8.328	0.027732	56.15	4.1798	3.8402	4.5152	0.19329	4.1376	2.3718	-11.99
1621.25	8.3045	0.033241	57.245	4.0195	3.6869	4.5542	0.194801	4.3301	2.3725	-12.01
1621.5	8.281	0.038749	58.34	4.022	3.7263	4.5155	0.193527	4.4208	2.3735	-11.81
1621.75	8.3104	0.040156	59.1399	4.077	3.8047	4.5948	0.193519	4.6421	2.3639	-11.4029
1622	8.331	0.039786	59.0261	4.167	3.9092	4.7528	0.194356	4.9506	2.3472	-10.8579
1622.25	8.3385	0.036748	57.5411	4.3026	4.0278	4.9015	0.184652	5.047	2.3478	-10.682
1622.5	8.3414	0.034813	55.7202	4.4686	4.1558	5.044	0.167924	5.002	2.3598	-10.752
1622.75	8.3374	0.034533	53.3952	4.7972	4.3518	5.2915	0.168532	4.855	2.3701	-10.9075
1623	8.3937	0.034607	53.702	5.234	4.593	5.609	0.180694	4.64	2.3793	-11.12
1623.25	8.5406	0.035212	57.958	5.603	5.0345	6.2145	0.173051	4.5895	2.4045	-11.31
1623.5	8.6324	0.038484	63.5089	5.972	5.476	6.82	0.165408	4.539	2.4297	-11.5
1623.75	8.7104	0.042425	69.3839	6.5432	5.996	7.325	0.156814	4.214	2.4555	-11
1624	8.761	0.036871	70.965	7.0314	6.3706	7.5274	0.158941	4.0092	2.4672	-10.844
1624.25	8.7593	0.028242	70.7824	7.3949	6.5271	7.2759	0.177154	3.9847	2.4577	-11.204
1624.5	8.5758	0.016825	67.8474	7.5768	6.6267	7.5661	0.18489	4.121	2.4464	-11.41
1624.75	8.4134	0.008529	65.7652	7.4861	6.6411	8.6692	0.176905	4.4984	2.4323	-11.385
1625	8.3352	0.012707	67.0902	7.2696	6.4253	8.3681	0.169602	4.5176	2.4268	-11.0321
1625.25	8.3157	0.014538	69.5523	7.0216	6.1518	7.7156	0.16247	4.4471	2.4234	-10.5971
1625.5	8.3352	0.014804	72.7723	6.7237	5.8111	7.0915	0.161327	4.8657	2.4213	-10.2997
1625.75	8.3385	0.024414	78.4677	6.4132	5.4536	6.4745	0.161684	5.4067	2.4195	-10.0367
1626	8.331	0.040249	85.8127	6.2865	5.384	6.6305	0.171125	5.5425	2.4435	-9.7845
1626.25	8.322	0.063331	93.3817	6.2572	5.4412	6.9565	0.17994	5.6055	2.4737	-9.6275
1626.5	8.312	0.09124	101.1	6.4332	5.7167	7.189	0.177168	5.783	2.5033	-9.84
1626.75	8.269	0.089261	98.015	6.6389	5.9698	7.4507	0.174263	5.9353	2.5259	-9.9745
1627	8.226	0.087282	94.93	6.9633	6.1335	7.8288	0.170824	5.9865	2.5209	-9.797
1627.25	8.2016	0.081206	94.0363	7.1623	6.3148	8.2506	0.169147	6.13	2.5063	-9.7236
1627.5	8.1916	0.080202	92.4363	7.2778	6.5078	8.7016	0.168645	6.335	2.4853	-9.7196
1627.75	8.2031	0.086812	89.7763	7.2317	6.5265	8.5861	0.169608	6.609	2.4858	-9.6977
1628	8.2043	0.091388	84.916	7.078	6.429	8.093	0.171548	6.929	2.5006	-9.6865
1628.25	8.1899	0.092912	76.754	6.8435	6.142	7.599	0.170159	6.603	2.4896	-9.6752
1628.5	8.1884	0.100351	76.5956	6.609	5.855	7.105	0.168769	6.277	2.4786	-9.664
1628.75	8.187	0.109272	78.4406	6.367	5.691	7.138	0.171087	6.105	2.4791	-9.613
1629	8.237	0.120447	78.0582	6.125	5.527	7.171	0.173404	5.933	2.4797	-9.562
1629.25	8.2995	0.132186	77.1182	6.0319	5.3951	6.7929	0.169818	5.1787	2.4878	-9.4451
1629.5	8.3665	0.117876	82.12	5.9916	5.334	6.655	0.167827	4.701	2.4929	-9.2578
1629.75	8.4124	0.097355	87.4471	6.0306	5.379	6.8775	0.168231	4.6385	2.4933	-8.9648
1630	8.3694	0.078064	88.1321	5.9573	5.447	7.3869	0.165274	4.6957	2.4977	-8.6151
1630.25	8.3409	0.060871	93.2992	5.7154	5.5495	8.3268	0.157274	4.9326	2.508	-8.1801
1630.5	8.3703	0.052059	116.3728	5.4595	5.2341	7.2293	0.162194	5.0064	2.5097	-7.907
1630.75	8.3799	0.045519	124.7299	5.2	4.8141	5.6218	0.170348	5.0394	2.5091	-7.6745
1631	8.3764	0.040493	123.2798	4.849	4.4565	5.347	0.179329	5.0795	2.523	-7.134
1631.25	8.3574	0.03534	123.2251	4.6995	4.1807	5.3885	0.185289	5.1017	2.534	-6.5739
1631.5	8.328	0.030104	124.1	4.55	4.1692	5.361	0.17835	5.0452	2.5189	-6.2439
1631.75	8.3005	0.044785	111.89	4.5301	4.1912	5.5666	0.173649	5.0105	2.513	-6.0344
1632	8.273	0.059466	99.68	4.4306	4.3472	6.7036	0.177888	5.063	2.5441	-6.3059
1632.25	8.179	0.05026	110.84	4.4033	4.4266	7.1887	0.178348	5.0766	2.5658	-6.415
1632.5	8.085	0.041053	122	4.6645	4.1997	5.0695	0.163708	4.9347	2.5496	-5.8757
1632.75	8.2219	0.031776	110.6882	4.6121	4.2764	5.7799	0.152362	4.83	2.5652	-5.7068
1633	8.3024	0.023674	111.0782	4.3506	4.5554	8.3759	0.143209	4.75	2.6019	-5.7848
1633.25	8.2984	0.017334	129.0282	4.2663	4.3456	7.379	0.162626	4.4588	2.5846	-5.6724
1633.5	8.3332	0.010469	141.2246	4.3	3.81	3.988	0.201081	4.027	2.5312	-5.433
1633.75	8.4264	0.002817	144.7868	4.0285	3.7455	5.0815	0.186447	4.2885	2.5493	-5.48
1634	8.401	0.002164	141.6209	3.757	3.681	6.175	0.171812	4.55	2.5673	-5.527
1634.25	8.346	0.003262	136.771	3.7464	3.5979	5.0451	0.187681	4.5431	2.5596	-5.947
1634.5	8.3315	0.012601	130.75	3.7834	3.552	4.3568	0.19632	4.5538	2.5575	-6.2396
1634.75	8.3248	0.023166	123.678	3.8919	3.562	4.3313	0.194111	4.5908	2.5636	-6.3411
1635	8.3088	0.030388	113.578	3.9882	3.72	4.8409	0.18012	4.8621	2.5656	-6.366
1635.25	8.2968	0.034929	105.6401	4.0662	4.1	6.1534	0.14845	5.4851	2.5617	-6.276
1635.5	8.3008	0.028754	106.3401	4.152	4.2293	6.5601	0.140516	5.8443	2.557	-6.225
1635.75	8.2932	0.024144	110.5408	4.2495	3.9824	5.6077	0.168201	5.8074	2.5514	-6.2325
1636	8.2395	0.025786	128.7272	4.3566	3.859	5.0815	0.168304	5.9612	2.5238	-6.1136
1636.25	8.251	0.024982	131.7993	4.4661	3.7665	4.662	0.161504	6.1627	2.4908	-5.9631
1636.5	8.306	0.022547	124.7993	4.6325	4.3425	6.0425	0.148712	6.277	2.5071	-6.347
1636.75	8.322	0.019075	113.2804	4.8051	4.9288	7.369	0.140227	6.2158	2.5334	-6.6797
1637	8.312	0.014912	98.75	4.9456	4.8878	6.6795	0.154941	5.5403	2.5503	-6.2737
1637.25	8.32	0.010956	93.155	4.9832	4.7578	6.0654	0.166917	5.0044	2.5622	-6.0609
1637.5	8.328	0.007	87.56	4.6095	4.2722	5.753	0.167953	5.0263	2.5548	-6.6196
1637.75	8.312	0.007674	86.655	4.5176	4.003	5.273	0.175349	4.8733	2.5522	-6.972
1638	8.296	0.008347	85.75	4.6136	3.878	4.6815	0.186984	4.6038	2.553	-7.187
1638.25	8.3497	0.014978	64.8325	5.0436	4.1935	5.1048	0.171915	4.6682	2.5618	-7.3174
1638.5	8.3648	0.016903	55.9091	5.6961	4.8025	6.2043	0.139049	4.9552	2.576	-7.3914
1638.75	8.3218	0.011765	64.9841	7.6533	6.4408	8.3714	0.110601	5.7218	2.5656	-7.7668
1639	8.2903	0.00785	65.7839	10.48	8.765	11.25	0.085097	6.808	2.5387	-8.343
1639.25	8.2759	0.005771	54.1659	15.97	12.9725	28.265	0.066502	6.771	2.524	-8.804
1639.5	8.2978	0.011676	57.1267	21.46	17.18	45.28	0.047907	6.734	2.5092	-9.265
1639.75	8.3288	0.019578	63.7367	37.4403	20.5985	47.6611	0.047934	6.7996	2.5487	-9.8243
1640	8.335	0.030366	65.965	48.6856	21.6243	48.2142	0.050323	6.904	2.567	-10.264
1640.25	8.3421	0.037081	66.0532	52.8256	22.65	46.0242	0.056256	7.0665	2.5534	-10.524
1640.5	8.3776	0.024644	61.9732	54.8476	22.6425	43.158	0.057864	7.5251	2.5449	-10.765
1640.75	8.4107	0.017159	58.5418	53.6915	22.6238	39.277	0.052983	8.4282	2.544	-10.9775
1641	8.4342	0.029456	57.7018	45.6019	21.8882	38.7479	0.048735	7.9108	2.5672	-10.5557
1641.25	8.4392	0.047688	62.3511	35.7769	20.9732	39.0579	0.044644	7.0378	2.5963	-9.9752
1641.5	8.3705	0.089626	88.9307	29.555	18.0547	30.3541	0.055464	6.5927	2.6037	-9.1996
1641.75	8.3712	0.090228	95.2273	24.235	14.6347	19.3941	0.070016	6.2547	2.6056	-8.3751
1642	8.4182	0.063283	88.0073	21.285	13.075	17.84	0.05116	6.4075	2.6106	-7.73
1642.25	8.4486	0.032753	79.4007	19.6312	12.3872	18.9354	0.030118	6.5256	2.6114	-7.2937
1642.5	8.468	-0.000167	69.87	20.7862	13.3222	21.2104	0.033746	6.0141	2.592	-7.5122
1642.75	8.429	0.003619	63.525	22.1341	14.2577	23.9483	0.03603	5.6763	2.5785	-7.7623
1643	8.39	0.007406	57.18	24.2528	15.1951	28.5356	0.03294	6.0325	2.5885	-8.1385
1643.25	8.385	0.007597	54.6989	24.938	15.432	28.8608	0.033034	6.133	2.5874	-8.3148
1643.5	8.3836	0.009168	55.1535	24.668	15.202	26.3458	0.035249	6.063	2.5789	-8.3578
1643.75	8.3876	0.01281	60.0135	24.2	14.6262	24.0311	0.039871	5.8032	2.5845	-8.5535
1644	8.3806	0.014188	62.894	23.6	13.82	21.85	0.046095	5.417	2.5996	-8.851
1644.25	8.3571	0.012169	62.804	23.415	14.2	24.53	0.045029	6.0245	2.6078	-8.847
1644.5	8.3393	0.01578	61.5079	23.23	14.58	27.21	0.043963	6.632	2.616	-8.843
1644.75	8.3299	0.027838	58.4018	22.845	15.21	26.54	0.046458	6.337	2.596	-8.5425
1645	8.334	0.030709	56.8402	22.46	15.84	25.87	0.048952	6.042	2.576	-8.242
1645.25	8.3415	0.03128	55.6652	14.5067	13.4901	27.0137	0.044757	6.0276	2.6029	-7.4658
1645.5	8.3275	0.026992	63.305	8.6655	10.5058	23.2945	0.062555	5.7855	2.6176	-6.2896
1645.75	8.3143	0.022501	76.4772	5.9935	6.5693	12.278	0.113355	5.2015	2.6138	-4.5131
1646	8.3258	0.022052	102.9372	4.0289	3.7519	4.9365	0.159447	4.7153	2.5979	-2.6474
1646.25	8.3304	0.02071	123.1741	3.1258	2.6138	3.1097	0.198474	4.3759	2.5641	-0.6478
1646.5	8.335	0.015801	118.5494	2.8558	2.398	2.8416	0.201249	4.7359	2.5586	0.4941
1646.75	8.2954	0.026631	111.4432	2.7443	2.413	2.9636	0.194951	5.2709	2.5603	1.4214
1647	8.2294	0.047948	102.6831	3.262	3.0135	3.57	0.152587	5.4955	2.5717	1.5975
1647.25	8.2264	0.054927	89.0924	4.1135	3.971	5.9055	0.105594	5.6896	2.5884	1.6675
1647.5	8.2654	0.052351	72.2824	5.6695	5.769	14.6645	0.076178	6.0721	2.6166	2.0645
1647.75	8.2986	0.043313	64.8549	7.362	7.3966	20.8482	0.055163	6.3819	2.6336	2.3158
1648	8.306	0.02997	63.68	9.6	8.3436	16.7432	0.067716	6.4014	2.6059	1.9853
1648.25	8.3133	0.036047	59.32	11.4963	9.1205	13.3924	0.077718	6.2767	2.5857	1.735
1648.5	8.3207	0.042124	54.96	12.0276	9.218	13.055	0.077531	5.5762	2.5957	1.805
1648.75	8.328	0.023431	50.3915	12.183	9.311	13.6431	0.07436	5.3359	2.5923	1.8423
1649	8.3232	0.01338	48.3698	12.088	9.401	14.8481	0.069202	5.4024	2.5799	1.8578
1649.25	8.3112	0.016296	50.1698	12.0275	9.308	14.2311	0.068567	5.3266	2.5811	1.8227
1649.5	8.306	0.016951	51.1875	11.99	9.093	12.4	0.070946	5.156	2.5914	1.754
1649.75	8.311	0.014213	51.0313	11.845	9.2375	12.31	0.07133	5.3375	2.5898	1.8255
1650	8.3184	0.009602	48.1847	11.7	9.382	12.22	0.071715	5.519	2.5882	1.897
1650.25	8.3264	0.004522	44.6647	10.6876	9.182	14.2699	0.080109	5.3434	2.5898	2.3076
1650.5	8.384	0.006516	52.8738	9.7233	8.6371	14.2017	0.088153	5.0856	2.5936	2.6282
1650.75	8.454	0.010281	64.0188	8.8313	7.5746	10.9552	0.095674	4.7046	2.6007	2.8137
1651	8.468	0.016734	69.03	8.0431	6.6871	8.7291	0.103568	4.4986	2.6067	2.9758
1651.25	8.4821	0.023438	71.7409	7.4106	6.0621	8.0341	0.112022	4.5551	2.6111	3.1028
1651.5	8.5526	0.028458	71.3959	7.3142	5.728	7.4071	0.107655	4.7112	2.6186	3.0795
1651.75	8.5806	0.030899	69.5285	8.0222	5.8305	6.8821	0.084046	5.0168	2.6305	2.8308
1652	8.4387	0.023039	61.579	9.4461	7.2631	12.4328	0.057584	5.3903	2.6275	2.3751
1652.25	8.4033	0.017144	55.0154	11.0491	9.0286	19.5043	0.030408	5.7808	2.6208	1.8676
1652.5	8.4388	0.012559	49.3755	13.31	11.631	25.045	0.029854	6.0445	2.6387	1.2861
1652.75	8.4459	0.007918	54.8795	15.0888	13.4673	27.4553	0.037635	6.1147	2.6533	0.796
1653	8.453	0.00324	67.81	14.2838	11.4058	18.8903	0.052093	5.5387	2.6299	0.7454
1653.25	8.3905	0.004686	78.965	13.3622	9.589	11.9649	0.063829	5.1391	2.6116	0.7901
1653.5	8.328	0.006132	90.12	11.9748	8.7496	11.59	0.064689	5.444	2.6139	1.2151
1653.75	8.406	0.010732	84.4	11.0479	8.5991	12.4512	0.059126	5.6809	2.6239	1.4069
1654	8.484	0.015332	78.68	10.4279	8.9076	14.1362	0.049282	5.8724	2.6391	1.4434
1654.25	8.5084	0.017252	75.049	9.5727	8.4966	13.5768	0.056127	5.7684	2.6497	1.6896
1654.5	8.5386	0.017034	75.3574	8.5607	7.6061	11.5218	0.074093	5.4674	2.6572	2.0756
1654.75	8.5776	0.01361	81.5774	7.5976	6.5187	9.0075	0.093434	5.0848	2.6449	2.5282
1655	8.5483	0.010356	85.6699	6.667	5.3	6.187	0.113691	4.648	2.6195	3.025
1655.25	8.4164	0.007357	86.5698	6.5795	5.3745	6.441	0.100636	4.816	2.6172	2.817
1655.5	8.4244	0.007019	80.9994	6.492	5.449	6.695	0.08758	4.984	2.6148	2.609
1655.75	8.4674	0.007348	73.8094	6.8457	6.2252	9.3542	0.070466	4.9403	2.6369	2.2596
1656	8.472	0.005747	70.995	7.1408	6.6496	10.4429	0.062849	4.967	2.6486	2.1306
1656.25	8.4657	0.00331	70.3147	7.3478	6.5461	9.1749	0.069485	5.0995	2.645	2.3321
1656.5	8.4542	-0.000538	73.7847	7.3665	6.3933	8.4157	0.07276	5.1175	2.6404	2.5637
1656.75	8.4473	-0.002855	77.3107	7.1028	6.1664	8.4201	0.070994	4.9638	2.6343	2.8406
1657	8.4588	0.000941	81.0607	6.98	6.0442	8.229	0.075444	5.1254	2.6267	2.5929
1657.25	8.4634	0.00615	85.2874	6.8925	5.9482	7.989	0.08145	5.3659	2.6187	2.2139
1657.5	8.468	0.017004	91.4183	7.4809	6.0822	7.6959	0.075481	5.478	2.6281	1.5286
1657.75	8.4845	0.019698	77.7064	8.2384	6.2737	7.3894	0.066515	5.558	2.6419	0.7667
1658	8.512	0.016954	50.7714	9.78	8.331	19.819	0.064347	5.6675	2.6456	-1.3409
1658.25	8.5054	0.008056	35.0457	11.7716	10.7214	32.329	0.068284	5.7505	2.638	-3.8348
1658.5	8.476	-0.004943	26.79	14.7766	12.5764	32.424	0.089813	5.698	2.5957	-6.5263
1658.75	8.527	-0.007248	24.965	17.429	13.7735	31.1838	0.108877	5.7171	2.5502	-9.1558
1659	8.578	-0.009553	23.14	18.6727	12.3423	24.6092	0.118096	6.022	2.492	-11.5375
1659.25	8.4949	-0.01088	25.9398	19.5571	12.0851	24.4464	0.100557	6.171	2.4908	-12.439
1659.5	8.4262	-0.008171	29.9874	20.2021	12.6101	28.5564	0.065187	6.216	2.5276	-12.354
1659.75	8.3792	0.000598	35.9074	22.2189	13.8776	32.889	0.046059	6.4275	2.5817	-11.4263
1660	8.3558	0.010437	40.1798	25.15	15.64	37.37	0.037755	6.75	2.6475	-9.937
1660.25	8.3678	0.021883	41.9798	28.01	16.175	34.04	0.043873	6.7265	2.6419	-9.1985
1660.5	8.373	0.026628	40.6232	30.87	16.71	30.71	0.049991	6.703	2.6363	-8.46
1660.75	8.368	0.021318	34.5299	31.325	17.58	37.98	0.050661	5.992	2.6341	-8.7415
1661	8.3606	0.011271	30.8346	31.78	18.45	45.25	0.051331	5.281	2.6319	-9.023
1661.25	8.3526	0.000039	27.7396	33.2987	17.8625	42.3564	0.054377	5.6985	2.6089	-10.0836
